soma	seedNode	overlap	mergedSoma	somaCogV_1	somaCogV_2	somaCogV_3	somaCogO_1	somaCogO_2	somaCogO_3	somaCogM_1	somaCogM_2	somaCogM_3	somaVolV	somaVol	branchVol	stackDistV_1	stackDistV_2	stackDistV_3	stackDistV_4	stackDistV_5	stackDistV_6	stackDistM_1	stackDistM_2	stackDistM_3	stackDistM_4	stackDistM_5	stackDistM_6	nucleiN	group	groupDegree	groupDegreeMultiple	groupShortestDist	stackTouch_1	stackTouch_2	stackTouch_3	stackTouch_4	stackTouch_5	stackTouch_6	cellVol	cellArea	somaNodesVol	branchNodesVol	sphericity	circularity	solidity	nodesN	nodesBranching	nodesEnding	nodesBranchingRatio	nodesEndingRatio	degreeSeed	closenessSeed	betweennessSeed	volumeSeed	degree_1	degree_2	degree_3	degree_4	degree_5	closeness_1	closeness_2	closeness_3	closeness_4	closeness_5	betweenness_1	betweenness_2	betweenness_3	betweenness_4	betweenness_5	volume_1	volume_2	volume_3	volume_4	volume_5	branchN	branchNodesN	branchEndNodesN	branchEndNodesPerBranch	branchSegmentsN	branchCyclesN	branchNodesPerSegment	branchNodesPerBranch	branchSegmentsPerBranch	branchLengthSkel_1	branchLengthSkel_2	branchLengthSkel_3	branchLengthSkel_4	branchLengthSkel_5	branchLengthAir_1	branchLengthAir_2	branchLengthAir_3	branchLengthAir_4	branchLengthAir_5	branchLengthRatio_1	branchLengthRatio_2	branchLengthRatio_3	branchLengthRatio_4	branchLengthRatio_5
1	30	10165	0	526.414377556984	46.166861484512	4.32680693551529	526	46	4	103.973272443016	9.02833851548802	1.53072277420612	10266	160.499834856	463.832953488	527.414377556984	47.166861484512	5.32680693551529	1011.58562244302	1491.83313851549	47.6731930644847	104.269822443016	9.32488851548802	2.13072277420612	199.990477556984	294.935411484512	19.0692772257939	1	1	1	1	27.0913026450318	0	1	1	0	0	0	624.332788344	1717.29404418	293.780673756	299.424589632	0.20570754593007	0.0965321286400549	0.525694341304025	65	10	19	0.153846153846154	0.292307692307692	13	0.00398406374501992	1495	287.04236976	1	1	2	2	13	0.00129032258064516	0.00216222995350393	0.00255754475703325	0.00307581360230771	0.00398406374501992	0	0	76.5	240	1495	0.203243508	1.129564881	1.938630384	4.819216257	287.04236976	6	55	13	2.16666666666667	22	2	2.5	9.16666666666667	3.66666666666667	2.145762478353	3.65324721677721	10.9080227729564	16.7212928999265	19.878339556638	2.145762478353	3.56873484009507	8.55078791857514	9.68405337038731	10.0831611588511	1	1.02368132698811	1.16206812630591	1.726683265817	2.39744575047126
2	795	18650	1	1211.52684157417	471.71458123108	7.95368314833502	1212	472	8	239.420006579213	93.1591227093844	2.98147325933401	19820	309.86817912	488.988246132	1212.52684157417	472.71458123108	8.95368314833502	326.473158425832	1066.28541876892	44.046316851665	239.716556579213	93.4556727093845	3.58147325933401	64.5437434207871	210.804627290616	17.618526740666	2	2	0	0	Inf	0	0	1	0	0	0	798.856425252	1912.49440446	430.297774668	321.734473164	0.217702344634027	0.068921524591155	0.455567779000122	84	20	25	0.238095238095238	0.297619047619048	8	0.00202839756592292	2402	410.802032016	1	1	2	2	8	0.000836820083682008	0.00105429655022164	0.00127243146111071	0.00154799132549753	0.00202839756592292	0	0	143.75	475.25	2402	0.171975276	0.609730524	1.829191572	5.526660006	410.802032016	5	79	22	4.4	42	3	1.88095238095238	15.8	8.4	3.50493678126481	4.92930217596688	14.2719126710308	17.2304832573422	17.4157650010907	3.41501923063419	4.65388076361138	5.21435729314489	9.55422288465493	9.73324849937281	1.02633002760981	1.05650362023455	1.46630517775751	2.19886501660814	3.29258654727471
3	219	75919	0	59.4748002658777	516.876640556779	10.3423175674795	59	517	10	11.659318012564	102.087661838075	3.9369270269918	76727	1199.558818332	1103.174493192	60.4748002658777	517.876640556779	11.3423175674795	1478.52519973412	1021.12335944322	41.6576824325205	11.955868012564	102.384211838075	4.5369270269918	292.304431987436	201.876088161925	16.6630729730082	2	3	0	0	Inf	1	0	1	0	0	0	2302.733311524	4725.62064852	1394.359903692	830.671851312	0.178451840440614	0.0584039085564014	0.518557453642868	122	18	38	0.147540983606557	0.311475409836066	23	0.00198019801980198	6056.83333333333	1297.55345742	1	1	2	2	23	0.000464468183929401	0.000973709834469328	0.00118765013124803	0.00143884892086331	0.00198019801980198	0	0	120	468	6056.83333333333	0.140707044	1.32889986	3.376969056	7.285498056	1297.55345742	10	93	27	2.7	36	0	2.58333333333333	9.3	3.6	3.08875269028658	6.4819542215064	8.66304770706047	11.3141778156704	40.4256815107761	3.08218168030037	4.03683531178133	7.95018936660086	10.0879986219335	31.9052111167677	1.00213193467089	1.09160209473905	1.11793412490363	1.26705575972605	2.12976025157969
4	225	9022	0	313.21569738613	559.042501948006	3.63667918112914	313	559	4	61.8238933732379	110.423852635121	1.25467167245165	14117	220.706815572	433.61220726	314.21569738613	560.042501948006	4.63667918112914	1224.78430261387	978.957498051994	48.3633208188709	62.1204433732379	110.720402635121	1.85467167245165	242.139856626762	193.539897364879	19.3453283275483	1	4	1	1	54.7976540408361	0	0	1	0	0	1	654.319022832	1742.32867656	302.098023468	301.11307416	0.209192962822437	0.120100109918342	0.401591073458002	69	14	18	0.202898550724638	0.260869565217391	3	0.00165016501650165	965	187.093466172	1	1	2	2	5	0.000820344544708778	0.001075586008929	0.00133511348464619	0.00155461187391595	0.00181159420289855	0	0	197	543.25	1385	0.31268232	1.32889986	2.485824444	5.944872609	187.093466172	3	60	15	5	25	0	2.4	20	8.33333333333333	10.1600921826695	10.5066227726683	11.5462145426646	36.6479616654478	45.0152107063756	7.34401609347226	8.24465822432676	10.9465846168903	14.0422777378607	15.0741754448508	1.05477780940451	1.1369463036127	1.38345178623727	2.5855481720165	2.98624696727624
5	2018	45742	0	660.45130780771	621.596895179701	10.9637988389538	660	622	11	130.472373553584	122.790856177027	4.1855195355815	45993	719.059897188	1794.046079232	661.45130780771	622.596895179701	11.9637988389538	877.54869219229	916.403104820299	41.0362011610463	130.768923553584	123.087406177027	4.7855195355815	173.491376446416	181.172893822973	16.4144804644185	1	5	1	1	88.8173997279463	0	0	1	0	0	0	2513.10597642	6635.56057128	879.434659116	1454.535616176	0.13471430303732	0.0256519611703905	0.295818066278174	316	66	71	0.208860759493671	0.224683544303797	14	0.00033178500331785	31280.1666666667	825.653300076	1	2	2	2	14	9.2678405931418e-05	0.000159795498531697	0.0001981005034335	0.000251009139908109	0.00033178500331785	0	42.5	938	3344	31280.1666666667	0.15634116	0.93804696	2.259129762	5.753354688	825.653300076	10	302	65	6.5	137	11	2.2043795620438	30.2	13.7	3.35225729743688	5.49790559109555	15.7649593174395	34.8142771270097	49.6865036277228	2.76186798453719	5.00385676732453	11.1017872233595	18.9666904377858	35.1582627777744	1.02511565003848	1.22433431302496	1.30676723884851	1.66525300945465	1.95082523491218
6	251	20677	0	1259.34351005484	656.33126142596	7.43053016453382	1259	656	7	248.873361937843	129.657840383912	2.77221206581353	27350	427.5930726	602.194880088	1260.34351005484	657.33126142596	8.43053016453382	278.656489945155	881.66873857404	44.5694698354662	249.169911937843	129.954390383912	3.37221206581353	55.0903880621572	174.305909616088	17.8277879341865	1	6	0	0	Inf	0	0	1	0	0	0	1029.787952688	2601.95117022	564.954415776	397.919520432	0.189532425430963	0.0499025834640375	0.359281973230673	109	24	33	0.220183486238532	0.302752293577982	13	0.0019723865877712	4351.16666666667	434.206303668	1	1	2	2	13	0.000602409638554217	0.000977056973298843	0.00121802679658952	0.00142399918715708	0.0019723865877712	0	0	173.166666666667	515	4351.16666666667	0.265779972	1.082662533	2.563995024	5.710360869	434.206303668	8	82	23	2.875	34	0	2.41176470588235	10.25	4.25	2.18397085937692	5.08940372041294	7.02996589606184	14.5719711225064	22.5643424750805	2.18397085937692	3.23555575769785	5.64588931993964	9.75728739784552	16.9888951222759	1	1.06752453380386	1.22152281467164	1.75903904140195	1.96944187602273
7	279	7773	0	12.8800512791929	727.238169555766	9.09676160749122	13	727	9	2.44753613789644	143.676136121175	3.43870464299649	17941	280.491675156	185.73329808	13.8800512791929	728.238169555766	10.0967616074912	1525.11994872081	810.761830444234	42.9032383925088	2.74408613789644	143.972686121175	4.03870464299649	301.516213862104	160.287613878825	17.1612953570035	1	7	0	0	Inf	1	0	1	0	0	0	466.224973236	1059.87725214	284.22822888	142.301723832	0.274341963012696	0.125662376212036	0.543576973780577	40	11	13	0.275	0.325	2	0.00632911392405063	78	122.993590572	1	1	2	3	7	0.00381679389312977	0.00490490731167801	0.00558659217877095	0.00662513162513163	0.00775193798449612	0	0	38	99.0833333333333	350.666666666667	0.187609392	1.031851656	2.313849168	4.893478308	122.993590572	4	28	8	2	16	2	1.75	7	4	2.22490930864792	2.99775736022899	4.02513433483798	9.63226359305197	14.984863928238	2.22490930864792	2.5579862956613	3.02577676893486	7.68374218486802	12.206994114541	1	1.09652223347503	1.21030412718415	1.35393574705309	1.48030770668795
8	291	5269	0	186.368276807126	740.748201438849	3.62504282288455	186	741	4	36.7461583247688	146.34706942446	1.25001712915382	5838	91.271969208	289.090438956	187.368276807126	741.748201438849	4.62504282288455	1351.63172319287	797.251798561151	48.3749571771154	37.0427083247688	146.64361942446	1.85001712915382	267.217591675231	157.61668057554	19.3499828708462	1	4	1	1	54.7976540408361	0	0	1	0	0	0	380.362408164	1308.04591044	128.762579376	224.333930484	0.194085398095897	0.0467490408358274	0.296860082741063	56	14	21	0.25	0.375	3	0.00323624595469256	848	89.067558852	1	1	2	2.5	5	0.00157977883096367	0.00193651674440229	0.00235849056603774	0.00265268786940614	0.00343642611683849	0	0	106	294	848	0.250145856	1.657216296	3.08773791	6.003500544	89.067558852	4	47	17	4.25	29	1	1.62068965517241	11.75	7.25	3.80569745795222	5.82845438911752	8.13661790123187	18.0038779495223	27.5857314168637	3.78170328236681	5.21200899999276	6.8325932759696	11.5730462059658	16.123220577611	1.00634480650486	1.09417205127103	1.19061364360818	1.45507991457508	1.71093183797099
9	335	8469	0	442.341475826972	780.513994910942	4.1470737913486	442	781	4	87.3520597709924	154.208766793893	1.45882951653944	9825	153.6051897	217.017164196	443.341475826972	781.513994910942	5.1470737913486	1095.65852417303	757.486005089058	47.8529262086514	87.6486097709924	154.505316793893	2.05882951653944	216.611690229008	149.754983206107	19.1411704834606	1	8	0	0	Inf	0	0	1	0	0	0	370.622353896	1018.53928926	220.300328556	127.4180454	0.244978184401113	0.0612552898966354	0.343333063798819	51	10	16	0.196078431372549	0.313725490196078	7	0.00301204819277108	866	196.724081628	1	1	2	2	7	0.00130718954248366	0.00174988262040675	0.00204081632653061	0.00256142589263276	0.00301204819277108	0	0	141	424	866	0.109438812	0.715260807	1.782289224	4.135223682	196.724081628	4	44	12	3	21	1	2.0952380952381	11	5.25	2.72982204191581	3.16691381961967	11.2766260381735	20.7824953386631	22.6157441983026	2.72982204191581	3.15650013599756	10.7875544749852	18.5689055548606	19.1458803898301	1	1.00290627006346	1.02951030089363	1.11722049081588	1.18123291997143
10	385	13103	0	119.549870595262	984.818037029664	6.20162253633287	120	985	6	23.5361594166833	194.599675920764	2.28064901453315	20092	314.120658672	1239.191302392	120.549870595262	985.818037029664	7.20162253633287	1418.45012940474	553.181962970336	45.7983774636671	23.8327094166833	194.896225920764	2.88064901453315	280.427590583317	109.364074079236	18.3193509854669	1	9	1	1	46.9911330794091	1	0	1	0	0	0	1553.311961064	4299.48652284	322.031521368	1106.066804652	0.150859729104516	0.0358226707068926	0.337832175543059	182	35	44	0.192307692307692	0.241758241758242	6	0.000583771161704612	10887	215.891507844	1	2	2	2	8	0.00021043771043771	0.000310655483069276	0.000383730080197525	0.000447427293064877	0.000583771161704612	0	2	509	1548	10887	0.187609392	1.391436324	2.915762634	6.17547582	215.891507844	6	170	43	7.16666666666667	76	3	2.23684210526316	28.3333333333333	12.6666666666667	6.40194125849709	16.4624751674542	24.5070968830044	40.0025211238775	52.9845091089578	6.18526235150839	14.8307686469349	17.8738383877333	25.7362059662582	29.2681842248617	1.03503148204148	1.1100217095529	1.28190373079569	1.53709155596209	2.05875369424786
