soma	seedNode	overlap	mergedSoma	somaCogV_1	somaCogV_2	somaCogV_3	somaCogO_1	somaCogO_2	somaCogO_3	somaCogM_1	somaCogM_2	somaCogM_3	somaVolV	somaVol	branchVol	stackDistV_1	stackDistV_2	stackDistV_3	stackDistV_4	stackDistV_5	stackDistV_6	stackDistM_1	stackDistM_2	stackDistM_3	stackDistM_4	stackDistM_5	stackDistM_6	nucleiN	group	groupDegree	groupDegreeMultiple	groupShortestDist	stackTouch_1	stackTouch_2	stackTouch_3	stackTouch_4	stackTouch_5	stackTouch_6	cellVol	cellArea	somaNodesVol	branchNodesVol	sphericity	circularity	solidity	nodesN	nodesBranching	nodesEnding	nodesBranchingRatio	nodesEndingRatio	degreeSeed	closenessSeed	betweennessSeed	volumeSeed	degree_1	degree_2	degree_3	degree_4	degree_5	closeness_1	closeness_2	closeness_3	closeness_4	closeness_5	betweenness_1	betweenness_2	betweenness_3	betweenness_4	betweenness_5	volume_1	volume_2	volume_3	volume_4	volume_5	branchN	branchNodesN	branchEndNodesN	branchEndNodesPerBranch	branchSegmentsN	branchCyclesN	branchNodesPerSegment	branchNodesPerBranch	branchSegmentsPerBranch	branchLengthSkel_1	branchLengthSkel_2	branchLengthSkel_3	branchLengthSkel_4	branchLengthSkel_5	branchLengthAir_1	branchLengthAir_2	branchLengthAir_3	branchLengthAir_4	branchLengthAir_5	branchLengthRatio_1	branchLengthRatio_2	branchLengthRatio_3	branchLengthRatio_4	branchLengthRatio_5
1	183	15752	0	969.704053968854	263.902212975222	4.84496563898871	970	264	5	191.611641469643	52.0746175052014	1.73798625559549	15861	247.972713876	574.757006508	970.704053968854	264.902212975222	5.84496563898871	568.295946031146	1274.09778702478	47.1550343610113	191.908191469643	52.3711675052014	2.33798625559549	112.352108530357	251.889132494799	18.8620137444045	1	1	0	0	Inf	0	0	1	0	0	0	822.729720384	2371.20458718	291.763872792	478.826070732	0.179068785770732	0.024529975217634	0.304196444933113	110	21	28	0.190909090909091	0.254545454545455	6	0.00110253583241455	2597	287.480125008	1	1	2	2	6	0.000489955903968643	0.000692041522491349	0.000796203074890633	0.000924214417744917	0.00129032258064516	0	0	306.75	815	3731	0.125072928	1.40707044	3.095554968	5.675184108	287.480125008	5	108	27	5.4	49	2	2.20408163265306	21.6	9.8	5.08452210045234	5.57354495387226	12.4385136459269	28.8805717745853	45.3582882344258	4.38295294787444	4.45639296688711	11.4678721372241	16.7175492928342	24.9390136181813	1.08464007072002	1.1412107849803	1.28023101881208	1.70967691059664	1.8187683333778
2	1672	12182	0	1486.1390841163	936.781904268699	9.20903306946808	1486	937	9	293.710846929792	185.102932473922	3.48361322778723	27034	422.652691944	851.840444376	1487.1390841163	937.781904268699	10.2090330694681	51.8609158837021	601.218095731301	42.7909669305319	294.007396929792	185.399482473922	4.08361322778723	10.2529030702079	118.860817526078	17.1163867722128	1	2	0	0	Inf	0	0	1	1	0	0	1274.49313632	3450.78711234	463.47336882	706.6620432	0.164736925980925	0.0269413762933213	0.331952597794481	164	39	41	0.23780487804878	0.25	9	0.000759301442672741	7561	231.603794424	1	1.5	2	2	9	0.000303306035790112	0.000409165576786182	0.000486737152934732	0.000597559059616648	0.000773993808049536	0	0	323	1182.75	7913	0.203243508	1.09438812	2.532726792	5.878427616	231.603794424	4	150	35	8.75	74	6	2.02702702702703	37.5	18.5	6.35941283801442	13.4470257229246	22.9034280714656	30.1866254867706	35.1010334384447	6.11631344051861	7.1701922065645	13.693825337589	24.6045244459002	30.0454691892328	1.03974606596931	1.10400492350983	1.24351332988408	1.90782875190179	2.49689462508577
3	344	3591	0	705.679980595084	973.814359637775	3.39165588615783	706	974	3	139.414082163648	192.424248900388	1.15666235446313	6184	96.681373344	613.342004796	706.679980595084	974.814359637775	4.39165588615783	832.320019404916	564.185640362225	48.6083441138422	139.710632163648	192.720798900388	1.75666235446313	164.549667836352	111.539501099612	19.4433376455369	1	3	0	0	Inf	0	0	1	0	0	0	710.02337814	2047.63737966	145.678692888	503.043316416	0.187966090136859	0.0327136781553555	0.255611258560241	94	17	14	0.180851063829787	0.148936170212766	3	0.00100704934541793	1701	102.059509248	1	2	2	2	4	0.000432338953739732	0.000606796116504854	0.000717363437210372	0.000861326442721792	0.00114810562571757	0	92	442	1206	2702	0.203243508	1.532143368	2.986116156	6.300548748	102.059509248	3	92	14	4.66666666666667	32	3	2.875	30.6666666666667	10.6666666666667	7.48153335233074	9.53939071702119	15.7129628110925	37.8225543472383	45.1924181926202	6.67109385482312	8.2473385640403	12.9760726916919	26.9579094949974	31.6185217627659	1.12148524891786	1.14384349100788	1.21091821727795	1.37470609701729	1.42930205693041
4	349	12730	0	940.799268657543	995.228710731897	6.03950357360519	941	995	6	185.897165413596	196.657866111696	2.21580142944207	18049	282.180159684	1305.0578331	941.799268657543	996.228710731897	7.03950357360519	597.200731342457	542.771289268103	45.9604964263948	186.193715413596	196.954416111696	2.81580142944207	118.066584586404	107.305883888304	18.3841985705579	1	4	1	2	66.1329586083612	0	0	1	0	0	1	1587.237992784	4410.62717598	387.475930944	1066.606295868	0.149191864797837	0.0624226950649878	0.454102964118565	191	33	45	0.172774869109948	0.235602094240838	12	0.000370096225018505	9215.5	225.397050372	1	2	2	2	12	0.000185185185185185	0.000262267273250537	0.000310269934843314	0.000350354742230464	0.000434971726837756	0	0.25	376	1660.875	10821.5	0.140707044	1.880002449	3.642749028	5.995683486	225.397050372	6	175	36	6	72	3	2.43055555555556	29.1666666666667	12	4.05054912292688	4.06829057396488	11.0082993816924	19.9439863855521	71.9909098480678	3.5207336981041	4.0028429989267	8.53107579305659	14.2049827260294	26.031643769169	1.01564204815737	1.01635027280753	1.14915796630425	1.74359222858382	2.76551532766945
5	696	5096	0	1162.87966804979	1142.03965436112	6.77687470590752	1163	1142	7	229.802460373444	225.682389667194	2.51074988236301	23377	365.478729732	1136.631501432	1163.87966804979	1143.03965436112	7.77687470590752	375.120331950207	395.960345638876	45.2231252940925	230.099010373444	225.978939667194	3.11074988236301	74.161289626556	78.2813603328058	18.089250117637	1	5	1	1	48.5420497406617	0	0	1	0	0	0	1502.110231164	4153.26147414	446.82303528	898.602085332	0.15272004864565	0.0213886869044707	0.266555751848104	199	42	39	0.21105527638191	0.195979899497487	4	0.000353606789250354	9789	83.079692424	1	2	2	2	6	0.000142551674982181	0.00021070377860185	0.000257731958762887	0.000303214403253485	0.0004	0	197	965	3035.75	12886	0.281414088	1.829191572	3.470773752	6.675767532	83.079692424	5	182	35	7	75	6	2.42666666666667	36.4	15	4.66023716720042	20.2689541468779	26.1452220890124	45.6966464961274	49.1332460476724	3.44897492428072	12.5592019013792	17.2342993934213	22.8950255382066	24.9926678771269	1.35119485340193	1.44627979627574	1.67641161755486	1.89033223356687	2.21362693646854
6	432	10622	0	423.109107599502	1181.41505475051	4.18320110156711	423	1181	4	83.5498205724215	233.466906324175	1.47328044062684	15251	238.435903116	1368.45417348	424.109107599502	1182.41505475051	5.18320110156711	1114.8908924005	356.584945249492	47.8167988984329	83.8463705724215	233.763456324175	2.07328044062684	220.413929427579	70.4968436758245	19.1267195593732	1	6	1	1	96.4271031076255	0	0	1	0	0	0	1606.890076596	4741.42411434	240.29636292	1233.234704196	0.139926326546733	0.0284233618795179	0.298738618327625	222	37	49	0.166666666666667	0.220720720720721	5	0.000297707651086633	4312	168.316892856	1	2	2	2	7	0.000168634064080944	0.000228571428571429	0.000266028198989093	0.000310077519379845	0.000444247001332741	0	114.5	598.5	1908	15949	0.093804696	1.360168092	2.947030866	6.17547582	168.316892856	3	212	46	15.3333333333333	84	5	2.52380952380952	70.6666666666667	28	4.201301325524	6.35125792991966	12.8011277431066	51.7326830552585	64.7098681593092	4.08493851440736	6.12876023248488	12.2602253867174	38.0061985565044	46.5881896131001	1.02848581703402	1.03239397967341	1.04411846759157	1.30276147045408	1.38897580474158
7	472	1196	0	817.252049180328	1249.77868852459	3.04754098360656	817	1250	3	161.471880122951	246.982396721311	1.01901639344262	2440	38.14724304	42.712404912	818.252049180328	1250.77868852459	4.04754098360656	720.747950819672	288.22131147541	48.9524590163934	161.768430122951	247.278946721311	1.61901639344262	142.491869877049	56.9813532786885	19.5809836065574	1	7	1	1	22.281995711111	0	0	1	0	0	0	80.859647952	237.87014898	50.685804072	21.231129528	0.380159117406367	0.289919935469356	0.636676711149376	10	1	2	0.1	0.2	3	0.0555555555555556	27	22.497492924	1	2	2	2	3	0.0277777777777778	0.0277777777777778	0.0357142857142857	0.0454545454545455	0.0555555555555556	0	0	8	14	27	0.891144612	2.470190328	5.464123542	10.568662416	22.497492924	1	2	1	1	1	0	2	2	1	2.07622469089266	2.07622469089266	2.07622469089266	2.07622469089266	2.07622469089266	2.07622469089266	2.07622469089266	2.07622469089266	2.07622469089266	2.07622469089266	1	1	1	1	1
8	516	3478	0	267.554730139478	1344.45118253487	3.17040630685264	268	1344	3	52.7967201485749	265.699148787144	1.06816252274106	6596	103.122629136	395.027208972	268.554730139478	1345.45118253487	4.17040630685264	1270.44526986052	193.54881746513	48.8295936931474	53.0932701485749	265.995698787144	1.66816252274106	251.167029851425	38.2646012128563	19.5318374772589	1	8	0	0	Inf	0	0	1	0	0	0	498.149838108	1734.19723602	111.283637688	340.260900624	0.175236927720362	0.0272755237009858	0.234229721691763	106	21	22	0.19811320754717	0.207547169811321	3	0.000824402308326463	1452	55.34477064	1	2	2	2	4	0.000398406374501992	0.000565930956423316	0.000641671730870895	0.000771010023130301	0.000933706816059757	0	104	308.5	1167.5	3108	0.23451174	0.93804696	1.829191572	4.565161872	55.34477064	4	102	22	5.5	44	3	2.31818181818182	25.5	11	2.50764681657855	7.99959429895104	21.6469085405449	33.3935156639617	36.9847560281571	2.50764681657855	7.36028241549909	17.5529247721392	23.9179581673308	24.9429848048028	1	1.05234718538986	1.14975514464155	1.40518471732915	1.61555351615492
9	3182	19712	0	282.680368362991	722.73792508034	10.28979807185	283	723	10	55.7870588253633	142.786437788383	3.91591922873999	20849	325.955684484	1239.332009436	283.680368362991	723.73792508034	11.28979807185	1255.31963163701	815.26207491966	41.71020192815	56.0836088253633	143.082987788383	4.51591922873999	248.176691174637	161.177312211617	16.68408077126	1	9	1	1	42.413151549753	0	0	1	0	0	0	1565.28769392	4495.5281757	359.600302116	1080.94278024	0.145021651918899	0.0185308305127687	0.262541513721377	221	37	47	0.167420814479638	0.212669683257919	8	0.00048030739673391	16170.5	320.03035452	1	2	2	2	8	0.000168520390967307	0.000240963855421687	0.00028216704288939	0.000351432900998488	0.00048030739673391	0	219	651	2299	16170.5	0.125072928	1.074845475	2.548360908	5.620464702	320.03035452	5	214	44	8.8	82	6	2.60975609756098	42.8	16.4	2.41817348919515	13.6908200084062	37.2098659479208	44.0321148632946	46.0958865743401	2.41817348919515	9.82465517624102	26.9523633983142	29.0610895101402	33.3676995438156	1	1.22423986861973	1.3469365182978	1.49205711828718	1.71027252390131
10	2525	23179	0	527.034183569833	828.805054989699	12.2233539363338	527	829	12	104.095808091756	163.755909371463	4.68934157453353	34461	538.767271476	1823.95414314	528.034183569833	829.805054989699	13.2233539363338	1010.96581643017	709.194945010301	39.7766460636662	104.392358091756	164.052459371463	5.28934157453353	199.867941908244	140.207840628537	15.9106584254665	2	4	1	1	116.093439848679	0	0	1	0	0	0	2362.721414616	6155.35581192	692.997825816	1499.186651472	0.139371071950753	0.0214172895747699	0.336033136750689	236	43	59	0.182203389830508	0.25	12	0.000459136822773186	22599	465.021146304	1	1.5	2	2	12	0.000147579693034238	0.000232234204689804	0.000283768810554525	0.000348554561606077	0.000459136822773186	0	0	466	1765.75	22599	0.265779972	1.438338672	3.298798476	7.097888664	465.021146304	10	216	54	5.4	95	8	2.27368421052632	21.6	9.5	2.90127315651093	3.99418329175712	17.3106859314217	35.3757706404524	56.9772777175214	2.82435241709141	3.39147452809054	13.7187535997244	24.5637633845749	26.2637898777403	1.02723482344273	1.07883715671156	1.2784317984555	1.75031586869938	2.31956629875783
