soma	seedNode	overlap	mergedSoma	somaCogV_1	somaCogV_2	somaCogV_3	somaCogO_1	somaCogO_2	somaCogO_3	somaCogM_1	somaCogM_2	somaCogM_3	somaVolV	somaVol	branchVol	stackDistV_1	stackDistV_2	stackDistV_3	stackDistV_4	stackDistV_5	stackDistV_6	stackDistM_1	stackDistM_2	stackDistM_3	stackDistM_4	stackDistM_5	stackDistM_6	nucleiN	group	groupDegree	groupDegreeMultiple	groupShortestDist	stackTouch_1	stackTouch_2	stackTouch_3	stackTouch_4	stackTouch_5	stackTouch_6	cellVol	cellArea	somaNodesVol	branchNodesVol	sphericity	circularity	solidity	nodesN	nodesBranching	nodesEnding	nodesBranchingRatio	nodesEndingRatio	degreeSeed	closenessSeed	betweennessSeed	volumeSeed	degree_1	degree_2	degree_3	degree_4	degree_5	closeness_1	closeness_2	closeness_3	closeness_4	closeness_5	betweenness_1	betweenness_2	betweenness_3	betweenness_4	betweenness_5	volume_1	volume_2	volume_3	volume_4	volume_5	branchN	branchNodesN	branchEndNodesN	branchEndNodesPerBranch	branchSegmentsN	branchCyclesN	branchNodesPerSegment	branchNodesPerBranch	branchSegmentsPerBranch	branchLengthSkel_1	branchLengthSkel_2	branchLengthSkel_3	branchLengthSkel_4	branchLengthSkel_5	branchLengthAir_1	branchLengthAir_2	branchLengthAir_3	branchLengthAir_4	branchLengthAir_5	branchLengthRatio_1	branchLengthRatio_2	branchLengthRatio_3	branchLengthRatio_4	branchLengthRatio_5
1	57	1814	0	980.268565248738	103.546683489546	3.11643835616438	980	104	3	193.700245349676	20.3723293258832	1.04657534246575	5548	86.738075568	886.032256068	981.268565248738	104.546683489546	4.11643835616438	557.731434751262	1434.45331651045	48.8835616438356	193.996795349676	20.6688793258832	1.64657534246575	110.263504650324	283.591420674117	19.5534246575343	1	1	1	2	68.3370420327239	0	1	1	0	0	0	972.770331636	3513.15375204	106.952987556	778.172489784	0.13514309018518	0.0189462162912851	0.268239724842918	197	48	48	0.243654822335025	0.243654822335025	2	0.000448229493500672	9075	28.360286424	1	2	2	2	9	0.000182248952068526	0.000272535263044152	0.000319386777387416	0.000365030443659055	0.000457456541628545	0	0	389	1548.75	11561	0.015634116	0.965406663	2.079337428	4.803582141	83.001521844	5	187	44	8.8	96	12	1.94791666666667	37.4	19.2	3.13127544227045	12.0326349212427	26.1388050262286	39.2267334096951	57.5686185476418	3.1166379786791	10.5135153704317	16.6465225081752	25.7921211693396	36.2398376502573	1.00469655561265	1.11793534562203	1.48424209219281	1.57480590494328	1.58854515583717
2	1612	12489	0	77.5873507297656	106.401339483162	8.6109180514311	78	106	9	15.2401692392747	20.9366948158211	3.24436722057244	15827	247.441153932	348.609518568	78.5873507297656	107.401339483162	9.6109180514311	1460.41264927023	1431.59866051684	43.3890819485689	15.5367192392747	21.2332448158211	3.84436722057244	288.723580760725	283.027055184179	17.3556327794276	1	2	0	0	Inf	1	1	1	0	0	0	596.0506725	1712.50262652	266.530409568	286.760955672	0.200005374662092	0.0370773559438708	0.21256964406118	89	13	20	0.146067415730337	0.224719101123595	6	0.00178890876565295	2593	213.702731604	1	2	2	2	6	0.000618811881188119	0.000927643784786642	0.00112107623318386	0.00134725910297916	0.00178890876565295	0	64	255	711	2593	0.203243508	1.121747823	2.001166848	4.291564842	213.702731604	5	85	18	3.6	30	1	2.83333333333333	17	6	8.20114833247657	11.1935506717103	15.3361111674975	22.3535333725776	40.8965558563248	6.77198580050074	7.31937296926214	10.5290411443062	14.8849342330326	25.2977752522951	1.09321891779488	1.14168993787158	1.3436243499328	1.80949290554205	2.38815117964356
3	176	27272	0	1272.05652784875	300.468095298927	11.8583610117527	1272	300	12	251.386725555697	59.3036924405978	4.54334440470107	31312	489.535440192	1277.557423056	1273.05652784875	301.468095298927	12.8583610117527	265.943472151252	1237.53190470107	40.1416389882473	251.683275555697	59.6002424405978	5.14334440470107	52.5770244443025	244.660057559402	16.0566555952989	1	3	0	0	Inf	0	0	1	0	0	0	1767.092863248	4625.96952858	678.458097936	962.98337502	0.152799150127206	0.0356952147914197	0.410848126232742	194	52	55	0.268041237113402	0.283505154639175	21	0.00072463768115942	14024.5	513.236760048	1	1	2	3	21	0.000216403375892664	0.000377073906485671	0.000475624498925914	0.000568181818181818	0.00072463768115942	0	0	209.083333333333	940	14024.5	0.187609392	1.188192816	2.556177966	5.878427616	513.236760048	11	169	45	4.09090909090909	96	14	1.76041666666667	15.3636363636364	8.72727272727273	3.26422740671568	5.32755088203415	10.7637399338492	13.8719525583981	38.2927534775337	2.86012048197604	3.69988260071388	7.08963380226418	12.2045241385593	26.1121663221697	1	1.09648194756191	1.38855474723643	1.61160615459498	1.89703541972756
4	221	8165	0	963.873366127899	373.622628250176	4.53836964160225	964	374	5	190.458914483486	73.7663436050597	1.6153478566409	14230	222.47347068	433.22135436	964.873366127899	374.622628250176	5.53836964160225	574.126633872101	1164.37737174982	47.4616303583977	190.755464483486	74.0628936050597	2.2153478566409	113.504835516514	230.19740639494	18.9846521433591	1	4	2	3	17.812719291212	0	0	1	0	0	0	655.69482504	1974.26399016	284.869227636	323.219714184	0.184875801995255	0.0289016569029382	0.227188195481845	93	19	25	0.204301075268817	0.268817204301075	7	0.00130890052356021	2032	148.44593142	1	1	2	2	7	0.000505561172901921	0.000737463126843658	0.000908265213442325	0.00107123820202002	0.00137174211248285	0	0	323	891	2777	0.23451174	1.313265744	2.50145856	5.319507969	148.44593142	4	80	21	5.25	37	1	2.16216216216216	20	9.25	3.18326759531935	9.48703951026785	22.401897654489	31.2530041681834	33.4930244526052	2.92349066257859	8.37629380845693	19.2481544029327	24.8048022776155	24.9423927037008	1.08885847868987	1.11535630267231	1.15901509002427	1.25949563482978	1.34281521626575
5	316	5759	0	1479.38076665924	538.201805215066	3.52919545353243	1479	538	4	292.374727568531	106.303646891018	1.21167818141297	8974	140.300556984	316.543946652	1480.38076665924	539.201805215066	4.52919545353243	58.6192333407621	999.798194784934	48.4708045464676	292.671277568531	106.600196891018	1.81167818141297	11.5890224314687	197.660103108982	19.388321818587	1	5	0	0	Inf	0	0	1	1	0	0	456.844503636	1245.34191546	181.136867976	236.763052704	0.230342700906531	0.0715166635253235	0.499424014178113	49	9	14	0.183673469387755	0.285714285714286	6	0.00396825396825397	558	121.148764884	1	1	2	2	6	0.00143266475644699	0.00236286803292272	0.00289017341040462	0.00334448160535117	0.00425531914893617	0	0	92	252	801	0.281414088	1.313265744	2.7359703	6.546786075	121.148764884	5	41	10	2	13	0	3.15384615384615	8.2	2.6	2.21913211236543	3.85478245896474	6.58929672695498	12.8634760513673	27.3074373194143	2.21145633239501	3.43383338915032	6.02555633329892	7.929945316606	10.3588822712697	1.00347091636311	1.07103640262977	1.13040499332601	1.51812007220113	2.63613743300773
6	323	4369	0	1163.3088765937	535.813687755593	5.3792398364205	1163	536	5	229.887314902574	105.831516069281	1.9516959345682	8314	129.982040424	952.180200864	1164.3088765937	536.813687755593	6.3792398364205	374.691123406303	1002.18631224441	46.6207601635795	230.183864902574	106.128066069281	2.5516959345682	74.076435097426	198.132233930719	18.6483040654318	1	6	1	3	53.9075529446618	0	0	1	0	0	0	1082.162241288	3870.99193824	165.768531948	804.609779940001	0.131681098845986	0.0153827680314642	0.235050789785332	237	59	49	0.248945147679325	0.206751054852321	3	0.000301114122252334	17131	69.087158604	1	2	2	2.25	6	0.000107411385606874	0.00017186563534886	0.000204415372035977	0.000242512439461601	0.000301114122252334	0	58.5	928	2943.55416666667	17131	0.07817058	1.039668714	1.969898616	4.404912183	69.087158604	5	223	45	9	109	12	2.04587155963303	44.6	21.8	2.07579701965196	20.5377376277231	32.03447714117	47.6930274959989	74.2257274407385	2.03416417621743	8.23835200803881	17.5951487133781	22.4950869001771	23.1363016438623	1.02046680593498	1.29356520659524	2.20792644688179	2.77518557431281	3.33129419583569
7	722	52494	0	912.140954316893	726.346082522021	13.3235619271781	912	726	13	180.23141666845	143.499770514604	5.12942477087122	56082	876.792493512	1551.263891868	913.140954316893	727.346082522021	14.3235619271781	625.859045683107	811.653917477979	38.6764380728219	180.52796666845	143.796320514604	5.72942477087122	123.73233333155	160.463979485396	15.4705752291288	1	4	3	13	30.3109134867056	0	0	1	0	0	0	2428.05638538	4997.51678634	1323.490455864	961.998425712	0.174811114452279	0.0429367470788395	0.438659824571872	147	36	51	0.244897959183673	0.346938775510204	24	0.00167785234899329	9055.16666666667	1196.901018612	1	1	2	2	24	0.000464684014869888	0.000762364549770574	0.000983284169124877	0.0011662103234966	0.00167785234899329	0	0	145	489.041666666667	9055.16666666667	0.250145856	1.305448686	2.939213808	6.898553685	1196.901018612	12	117	37	3.08333333333333	60	3	1.95	9.75	5	2.74116839648037	3.18598533932667	7.86107646199089	14.1343959946192	24.8015836098728	2.74116839648037	3.10713618839346	5.43450107687466	8.77354507203	21.0441299850804	1	1.02511013480876	1.18177114228382	1.5179025102929	2.99710553082508
8	420	27407	0	104.545265765602	821.004226019163	9.18703777915407	105	821	9	20.5697490418594	162.213685483988	3.47481511166163	27449	429.140850084	802.530442512	105.545265765602	822.004226019163	10.1870377791541	1433.4547342344	716.995773980837	42.8129622208459	20.8662990418594	162.510235483988	4.07481511166163	283.394000958141	141.750064516011	17.1251848883384	1	7	1	1	52.1728900779149	1	0	1	0	0	0	1231.671292596	3623.98109022	496.430085348	650.129079744	0.153330333765164	0.0165045725465415	0.222558808597055	197	39	43	0.197969543147208	0.218274111675127	13	0.000493339911198816	14997	495.742184244	1	2	2	2	13	0.00014194464158978	0.000246913580246914	0.000301841231512225	0.000377217597364925	0.000493339911198816	0	195	768	2715	14997	0.140707044	1.000583424	2.470190328	4.447906002	495.742184244	8	191	39	4.875	82	6	2.32926829268293	23.875	10.25	2.03405407253409	4.47822802410214	18.758435882953	34.2583176512452	54.9155698733134	2.03405407253409	3.93400220881614	11.7424062105497	25.9856177379854	33.4755899183839	1	1.09988034208862	1.32917996192393	1.6045812209161	1.66703844331969
9	463	23653	0	1421.81926573014	961.214821154527	5.86840396647385	1422	961	6	280.994818834848	189.93332014225	2.14736158658954	33884	529.746386544	1521.011877408	1422.81926573014	962.214821154527	6.86840396647385	116.180734269862	576.785178845473	46.1315960335262	281.291368834848	190.22987014225	2.74736158658954	22.9689311651517	114.03042985775	18.4526384134105	1	8	3	8	25.3928911474799	0	0	1	1	0	0	2050.758263952	5683.20297816	672.03247626	1214.61447204	0.137351667835703	0.0530378752815337	0.455611101534218	270	68	61	0.251851851851852	0.225925925925926	12	0.000461680517082179	26447.5	415.664242092	1	2	2	3	12	0.000138007176373171	0.000229779411764706	0.00027944713744145	0.000338066260987153	0.000461680517082179	0	0	534.5	2088	26447.5	0.109438812	1.188192816	2.532726792	5.034185352	415.664242092	9	245	59	6.55555555555556	125	11	1.96	27.2222222222222	13.8888888888889	3.107281584653	7.03588618345397	13.8377284317835	23.5552016335661	41.6434809034082	3.107281584653	6.87873390762825	9.24040844059903	17.7742805104149	31.1009571840413	1	1.03602945589851	1.25590198708538	1.40704646350373	1.67453767405659
10	512	8553	0	812.754556143445	1189.16323731139	5.85988634136782	813	1189	6	160.582725749559	234.998722016461	2.14395453654713	10206	159.561787896	190.783117548	813.754556143445	1190.16323731139	6.85988634136782	725.245443856555	348.836762688614	46.1401136586322	160.879275749559	235.295272016461	2.74395453654713	143.381024250441	68.9650279835391	18.4560454634529	1	4	1	4	29.2301380811723	0	0	1	0	0	0	350.344905444	848.93396178	176.6655108	145.522351728	0.283100576807084	0.115935899235756	0.400533451878195	38	10	7	0.263157894736842	0.184210526315789	4	0.00552486187845304	344	145.459815264	1	2	2	3	5	0.00234192037470726	0.00398406374501992	0.00458725248826884	0.00537634408602151	0.00636942675159236	0	0	36	152	378.5	0.187609392	1.313265744	2.259129762	5.8627935	145.459815264	2	32	5	2.5	20	4	1.6	16	10	9.39109993542839	9.39109993542839	13.1751873487867	16.959274762145	16.959274762145	7.76002400804308	7.76002400804308	10.7344999989236	13.7089759898041	13.7089759898041	1.21018954653938	1.21018954653938	1.22364114663698	1.23709274673457	1.23709274673457
