soma	seedNode	overlap	mergedSoma	somaCogV_1	somaCogV_2	somaCogV_3	somaCogO_1	somaCogO_2	somaCogO_3	somaCogM_1	somaCogM_2	somaCogM_3	somaVolV	somaVol	branchVol	stackDistV_1	stackDistV_2	stackDistV_3	stackDistV_4	stackDistV_5	stackDistV_6	stackDistM_1	stackDistM_2	stackDistM_3	stackDistM_4	stackDistM_5	stackDistM_6	nucleiN	group	groupDegree	groupDegreeMultiple	groupShortestDist	stackTouch_1	stackTouch_2	stackTouch_3	stackTouch_4	stackTouch_5	stackTouch_6	cellVol	cellArea	somaNodesVol	branchNodesVol	sphericity	circularity	solidity	nodesN	nodesBranching	nodesEnding	nodesBranchingRatio	nodesEndingRatio	degreeSeed	closenessSeed	betweennessSeed	volumeSeed	degree_1	degree_2	degree_3	degree_4	degree_5	closeness_1	closeness_2	closeness_3	closeness_4	closeness_5	betweenness_1	betweenness_2	betweenness_3	betweenness_4	betweenness_5	volume_1	volume_2	volume_3	volume_4	volume_5	branchN	branchNodesN	branchEndNodesN	branchEndNodesPerBranch	branchSegmentsN	branchCyclesN	branchNodesPerSegment	branchNodesPerBranch	branchSegmentsPerBranch	branchLengthSkel_1	branchLengthSkel_2	branchLengthSkel_3	branchLengthSkel_4	branchLengthSkel_5	branchLengthAir_1	branchLengthAir_2	branchLengthAir_3	branchLengthAir_4	branchLengthAir_5	branchLengthRatio_1	branchLengthRatio_2	branchLengthRatio_3	branchLengthRatio_4	branchLengthRatio_5
1	48	6711	0	1016.58848399436	197.797161264345	6.74129253070264	1017	198	7	200.880693285686	39.0056487819609	2.49651701228105	9934	155.309308344	734.787817884	1017.58848399436	198.797161264345	7.74129253070264	521.411516005637	1340.20283873566	45.2587074692974	201.177243285686	39.3021987819609	3.09651701228105	103.083056714314	264.958101218039	18.1034829877189	1	1	0	0	Inf	0	0	1	0	0	1	890.097126228	2665.26352764	308.61744984	512.595761292	0.167894151282672	0.0392470454880525	0.410680280377618	125	33	35	0.264	0.28	10	0.00128040973111396	4411.1380952381	199.913441292	1	1	2	3	10	0.000446030330062444	0.000639833424216458	0.000827129859387924	0.00101678393471013	0.00129198966408269	0	0	123	596.5	4483.74047619048	0.109438812	1.012309011	2.157508008	4.565161872	199.913441292	8	112	33	4.125	53	2	2.11320754716981	14	6.625	2.78243984506826	4.05904160497546	5.05075653432238	21.6107905061365	33.8024281039036	2.7625500806715	3.12635478394927	4.06673210839361	10.7445657152093	25.6027548034448	1.00293843223958	1.08416857682853	1.24361958936691	1.63005778378993	3.3948294089279
2	78	16681	0	1103.98692129081	264.356489598635	6.85414396057433	1104	264	7	218.159364339193	52.1644279936502	2.54165758422973	21103	329.926749948	188.015879016	1104.98692129081	265.356489598635	7.85414396057433	434.013078709188	1273.64351040136	45.1458560394257	218.455914339193	52.4609779936502	3.14165758422973	85.8043856608065	251.79932200635	18.0583424157703	1	2	1	2	15.6002780935183	0	0	1	0	0	0	517.942628964	945.75124992	382.785696144	99.995805936	0.329783030901349	0.157912957045581	0.504601791630875	24	4	7	0.166666666666667	0.291666666666667	6	0.0108695652173913	171	305.756406612	1	1	2	2	6	0.00476190476190476	0.00662280701754386	0.00757749712973594	0.00900974025974026	0.0108695652173913	0	0	42	109.5	171	1.000583424	2.235678588	4.705868916	12.74180454	305.756406612	2	16	5	2.5	7	0	2.28571428571429	8	3.5	9.63771373478081	9.63771373478081	11.361491010793	13.0852682868053	13.0852682868053	7.10552189716286	7.10552189716286	7.5360939450177	7.96666599287254	7.96666599287254	1.20975496442342	1.20975496442342	1.52565912754237	1.84156329066132	1.84156329066132
3	80	7369	0	1480.01101928375	287.716584022039	5.0431955922865	1480	288	5	292.499328512397	56.782718661157	1.8172782369146	9075	141.8796027	507.87425826	1481.01101928375	288.716584022039	6.0431955922865	57.9889807162535	1250.28341597796	46.9568044077135	292.795878512397	57.079268661157	2.4172782369146	11.4644214876033	247.181031338843	18.7827217630854	1	3	0	0	Inf	0	0	1	1	0	0	649.75386096	1955.54603094	205.385381892	380.471846976	0.185516265795634	0.0359504239916043	0.246324361004298	102	10	18	0.0980392156862745	0.176470588235294	3	0.000810372771474878	392	119.13196392	1	2	2	2	6	0.00035486160397445	0.00061576354679803	0.000736920075940238	0.000865051903114187	0.00106609808102345	0	100	388	990	3233	0.15634116	1.078754004	1.99334979	4.877844192	119.13196392	7	99	18	2.57142857142857	25	0	3.96	14.1428571428571	3.57142857142857	2.05631954690449	2.28380278683831	6.59936204872028	7.8052523363262	68.9476978851723	2.05631954690449	2.28004390741033	6.41186414455515	7.34125933087294	55.5604193085084	1	1.00136461446606	1.01077952949032	1.066053368338	1.24094991980404
4	358	55173	0	1087.01043649954	341.125061702278	12.5010401241097	1087	341	13	214.803113295959	67.3415746985403	4.80041604964389	56724	886.829595984	938.312739972	1088.01043649954	342.125061702278	13.5010401241097	450.989563500458	1196.87493829772	39.4989598758903	215.099663295959	67.6381246985403	5.40041604964389	89.1606367040406	236.62217530146	15.7995839503561	1	2	1	2	15.6002780935183	0	0	1	0	0	0	1825.142335956	3481.90355028	1108.568263212	634.7451096	0.207426965352886	0.0549034094115069	0.41672808750258	96	13	28	0.135416666666667	0.291666666666667	19	0.00221238938053097	3819	1086.664866696	1	1	2	2	19	0.000745156482861401	0.00101937752506359	0.00128205971110921	0.00164473684210526	0.00221238938053097	0	0	186	536	3819	0.203243508	1.99334979	4.088321334	8.340800886	1086.664866696	8	83	19	2.375	26	0	3.19230769230769	10.375	3.25	3.84948844574713	6.83716286758172	15.3185139913705	20.7527473535692	25.4277296076155	3.79245494901395	5.88175809406479	9.77697079414454	14.6830717018983	18.076641405216	1.01503867481617	1.08448398173998	1.22126142146984	1.6102153215457	2.13817825819692
5	136	9061	0	239.186858013466	499.815943382317	5.82385609672188	239	500	6	47.1883918292623	98.714762006684	2.12954243868875	20347	318.107358252	1047.845356668	240.186858013466	500.815943382317	6.82385609672188	1298.81314198653	1038.18405661768	46.1761439032781	47.4849418292623	99.011312006684	2.72954243868875	256.775358170738	205.248987993316	18.4704575613112	2	4	1	1	58.6207285091394	0	0	1	0	0	0	1365.95271492	3702.6912726	474.683029992	772.48167156	0.160789270872545	0.0276032841084362	0.327628472852733	150	36	39	0.24	0.26	5	0.000814332247557003	7240.5	203.306044464	1	1	2	2	5	0.000315258511979823	0.000414765657403567	0.000487809056781926	0.000609756097560976	0.000814332247557003	0	0	294	1260	7240.5	0.109438812	1.657216296	3.040835562	7.613814492	203.306044464	9	139	36	4	69	3	2.01449275362319	15.4444444444444	7.66666666666667	2.21886683873767	3.67129767635481	13.65809078768	29.1856525204657	40.384905973039	2.21886683873767	3.47868698067169	10.9069336490417	15.1238958991901	25.6727346985807	1	1.05058671475424	1.10695895171349	1.44958279260746	2.91371623974177
6	146	9711	0	1416.48612431097	556.942358867136	7.6750142558449	1416	557	8	279.940456776278	110.008654348033	2.87000570233796	21044	329.004337104	1326.757986108	1417.48612431097	557.942358867136	8.6750142558449	121.513875689033	981.057641132864	44.3249857441551	280.237006776278	110.305204348033	3.47000570233796	24.0232932237217	193.955095651967	17.729994297662	1	5	0	0	Inf	0	0	1	1	0	0	1655.762323212	3730.7138637	419.822916948	1107.505143324	0.181422374781042	0.0338713130797711	0.368407977053549	136	24	37	0.176470588235294	0.272058823529412	5	0.000970873786407767	5517	165.737263716	1	1	2	2	7	0.000361271676300578	0.000542755270249411	0.000644330966911612	0.000778214358388	0.000984251968503937	0	0	266	774	5517	0.250145856	1.047485772	2.50145856	8.192276784	165.737263716	7	124	33	4.71428571428571	56	4	2.21428571428571	17.7142857142857	8	3.28116864901858	3.69430601386515	9.3977825028256	25.3800179268783	43.421793961094	2.98645910396112	3.37275918575443	8.92909331485117	20.5400155898844	24.4323156950387	1.03879654237864	1.06111316248892	1.09868192893268	1.25362975668477	1.77722793463705
7	230	14934	0	334.532830641932	757.996797010543	6.19571600160149	335	758	6	66.0382906179101	149.757116768984	2.2782864006406	14986	234.292862376	681.678725832	335.532830641932	758.996797010543	7.19571600160149	1203.46716935807	780.003202989457	45.8042839983985	66.33484061791	150.053666768984	2.8782864006406	237.92545938209	154.206633231016	18.3217135993594	1	6	1	3	30.8212980552297	0	0	1	0	0	0	915.971588208	2738.65538232	275.222978064	570.41072226	0.166546204567637	0.0340967058695972	0.317328971423073	136	23	36	0.169117647058824	0.264705882352941	6	0.0011001100110011	6648	266.311531944	1	1	2	2	7	0.000366703337000367	0.000532485137625292	0.000660070607948993	0.000805803865650873	0.0011001100110011	0	0	396	1016	6648	0.171975276	1.024034598	2.509275618	5.401587078	266.311531944	5	133	35	7	53	0	2.50943396226415	26.6	10.6	8.54679715968436	11.8850903882515	14.4286850924325	26.6576772155036	35.7423254143034	6.69026847202868	7.22451675159727	11.9244202383196	24.1451406252915	32.3785011271285	1.09001985320886	1.10042296838452	1.10414497495212	1.44540706834489	1.9491376063379
8	248	20982	0	498.303603328831	1163.3492658272	6.15938303341902	498	1163	6	98.4157723781099	229.895299854037	2.26375321336761	22951	358.818596316	1207.766729232	499.303603328831	1164.3492658272	7.15938303341902	1039.69639667117	374.650734172803	45.840616966581	98.7123223781099	230.191849854037	2.86375321336761	205.54797762189	74.0684501459631	18.3362467866324	1	7	2	8	33.3577203346475	0	0	1	0	0	0	1566.585325548	3645.72603414	435.285057672	1028.224541088	0.178924356660212	0.0631245739628598	0.519590643274854	125	27	30	0.216	0.24	12	0.00141043723554302	5116.5	362.539515924	1	2	2	2	12	0.000495785820525533	0.000770583630389067	0.000929368029739777	0.00107354568379137	0.00141843971631206	0	0	123	595	5116.5	0.07817058	1.059211359	3.173725548	6.820383105	362.539515924	7	108	26	3.71428571428571	52	6	2.07692307692308	15.4285714285714	7.42857142857143	3.49720481550305	5.49577984391976	13.0901177804681	22.361632329407	28.4486998908639	3.49677841274444	4.16630666485932	12.2691720264845	19.1315445046826	20.3374571462062	1.00012194160118	1.01546390585052	1.06691125955456	1.36064444393795	2.08892381134628
9	258	3743	0	611.164974353606	1273.10834292892	3.97205066471266	611	1273	4	120.728465429708	251.594669397048	1.38882026588506	9553	149.352710148	255.054968424	612.164974353606	1274.10834292892	4.97205066471266	926.835025646394	264.891657071077	48.0279493352873	121.025015429708	251.891219397048	1.98882026588506	183.235284570292	52.3690806029519	19.2111797341149	1	8	0	0	Inf	0	0	1	0	0	0	404.407678572	1208.67425922	164.877387336	217.78323588	0.218803591669016	0.0618797883170259	0.389374956253937	53	8	11	0.150943396226415	0.207547169811321	3	0.00292397660818713	149	60.410224224	1	2	2	2	7	0.0015600624024961	0.00201622659160927	0.00255754475703325	0.00312736443883985	0.004	0	0	100	276	900	0.203243508	0.840333735	1.938630384	4.490899821	87.269635512	4	46	9	2.25	16	2	2.875	11.5	4	2.26006796531397	6.41600908953258	12.7355632219367	17.4867221908361	20.07426815155	2.26006796531397	3.14463711871798	6.57861385511601	11.6172267397661	14.1064320414221	1	1.02809867819064	1.62769448258581	2.4115105463753	2.62382948396024
10	1475	28113	0	960.180762770477	1416.64445212924	11.0075338405296	960	1417	11	189.728886799723	279.97175818595	4.20301353621184	40484	632.931552144	512.924077728	961.180762770477	1417.64445212924	12.0075338405296	577.819237229523	121.355547870764	40.9924661594704	190.025436799723	280.26830818595	4.80301353621184	114.234863200277	23.99199181405	16.3969864637882	1	9	3	3	36.8455553885842	0	0	1	0	1	0	1145.855629872	2420.58498606	665.872634556	394.823965464	0.218767963774526	0.0583003540676663	0.383804901148337	94	16	21	0.170212765957447	0.223404255319149	10	0.00242130750605327	3514	471.587475024	1	2	2	2	10	0.000793021411578113	0.00114285714285714	0.0013986013986014	0.00170357751277683	0.00242130750605327	0	0	182	360	3514	0.062536464	1.110022236	2.665616778	6.441255792	471.587475024	7	61	14	2	24	2	2.54166666666667	8.71428571428571	3.42857142857143	3.64459858829054	5.41760408570813	6.87428983591383	9.75109029373512	22.5679279463816	2.51334893612096	3.15419956245197	5.34998969406869	9.26736730725761	14.9600014415827	1.03975064495414	1.10496424271844	1.28491646321021	1.46632787515194	2.38743858120308
