soma	seedNode	overlap	mergedSoma	somaCogV_1	somaCogV_2	somaCogV_3	somaCogO_1	somaCogO_2	somaCogO_3	somaCogM_1	somaCogM_2	somaCogM_3	somaVolV	somaVol	branchVol	stackDistV_1	stackDistV_2	stackDistV_3	stackDistV_4	stackDistV_5	stackDistV_6	stackDistM_1	stackDistM_2	stackDistM_3	stackDistM_4	stackDistM_5	stackDistM_6	nucleiN	group	groupDegree	groupDegreeMultiple	groupShortestDist	stackTouch_1	stackTouch_2	stackTouch_3	stackTouch_4	stackTouch_5	stackTouch_6	cellVol	cellArea	somaNodesVol	branchNodesVol	sphericity	circularity	solidity	nodesN	nodesBranching	nodesEnding	nodesBranchingRatio	nodesEndingRatio	degreeSeed	closenessSeed	betweennessSeed	volumeSeed	degree_1	degree_2	degree_3	degree_4	degree_5	closeness_1	closeness_2	closeness_3	closeness_4	closeness_5	betweenness_1	betweenness_2	betweenness_3	betweenness_4	betweenness_5	volume_1	volume_2	volume_3	volume_4	volume_5	branchN	branchNodesN	branchEndNodesN	branchEndNodesPerBranch	branchSegmentsN	branchCyclesN	branchNodesPerSegment	branchNodesPerBranch	branchSegmentsPerBranch	branchLengthSkel_1	branchLengthSkel_2	branchLengthSkel_3	branchLengthSkel_4	branchLengthSkel_5	branchLengthAir_1	branchLengthAir_2	branchLengthAir_3	branchLengthAir_4	branchLengthAir_5	branchLengthRatio_1	branchLengthRatio_2	branchLengthRatio_3	branchLengthRatio_4	branchLengthRatio_5
1	24	7453	0	699.013322675193	57.3850253130829	5.16786570743405	699	57	5	138.096083892886	11.2461695043965	1.86714628297362	7506	117.349674696	303.598898604	700.013322675193	58.3850253130829	6.16786570743405	838.986677324807	1480.61497468692	46.8321342925659	138.392633892886	11.5427195043965	2.46714628297362	165.867666107114	292.717580495603	18.7328537170264	1	1	0	0	Inf	0	1	1	0	0	0	420.9485733	1472.0649081	139.206168864	247.050301032	0.184519892349944	0.0279765351712064	0.25513121399616	87	14	19	0.160919540229885	0.218390804597701	5	0.00172413793103448	2598	133.468448292	1	2	2	2	5	0.000689655172413793	0.000908512443438914	0.00107296137339056	0.00131818088470859	0.00172413793103448	0	85	249	486.75	2598	0.187609392	0.941955489	2.18877624	4.186034559	133.468448292	5	85	19	3.8	30	0	2.83333333333333	17	6	6.17054174879277	8.9600827797243	18.4932977881789	26.8398897574035	33.2996335904818	5.94181381084398	7.82708068263219	13.716365128169	19.0971980740735	23.3452773280894	1.03849463231772	1.04407242713903	1.1696441739005	1.51974643652543	1.79979474025123
2	64	6390	0	22.183464324241	140.74133148405	5.90298967483433	22	141	6	4.28682089690245	27.7257112343967	2.16119586993373	12978	202.899557448	410.86456848	23.183464324241	141.74133148405	6.90298967483433	1515.81653567576	1397.25866851595	46.0970103251657	4.58337089690245	28.0222612343967	2.76119586993373	299.676929103098	276.238038765603	18.4388041300663	1	2	0	0	Inf	1	1	1	0	0	0	613.764125928	1875.11759832	224.365198716	330.489578124	0.186261579651132	0.0341301536696728	0.286311349693252	106	17	20	0.160377358490566	0.188679245283019	4	0.000696864111498258	1575	114.9107526	1	2	2	2	4	0.000360100828231905	0.000492853622474125	0.000585823885621919	0.000696864111498258	0.000901713255184851	0	104	500	1424	3578	0.297048204	1.375802208	2.46237327	4.189943088	114.9107526	4	102	19	4.75	34	0	3	25.5	8.5	7.63463741911199	10.9133446569664	15.2248329540759	33.0334062159539	49.809198418577	6.09205135146083	7.7795161105598	9.48896136936301	13.0474852018997	16.5840285347321	1.25321291280338	1.37269722691613	1.60473906806386	2.36037021976696	3.00344384443509
3	294	6197	0	63.200293111871	845.797997068881	5.95546327959616	63	846	6	12.3958479482169	167.115414020518	2.18218531183846	12282	192.018212712	609.073891128	64.200293111871	846.797997068881	6.95546327959616	1474.79970688813	692.202002931119	46.0445367204038	12.6923979482169	167.411964020518	2.78218531183846	291.567902051783	136.848335979482	18.4178146881615	1	3	0	0	Inf	1	0	1	0	0	1	801.09210384	2713.14931452	200.132318916	519.865625232	0.153744196086075	0.0311937909320295	0.229831949952979	173	28	34	0.161849710982659	0.196531791907514	6	0.000570125427594071	9937	102.106411596	1	2	2	2	6	0.000208681135225376	0.000291073222523494	0.000360880548538434	0.000426530701466763	0.000570125427594071	0	171	672	1778	9937	0.07817058	0.969315192	1.938630384	4.080504276	102.106411596	5	166	32	6.4	58	2	2.86206896551724	33.2	11.6	10.2660908539185	15.4272799758492	24.7658389848942	36.8348616858304	43.4434133372107	8.95905372845961	10.9768839980376	15.2519480115101	24.8402335035967	26.8559183235986	1.12429417782472	1.14049110950327	1.43294960239986	1.74471459448827	2.12591540868924
4	355	21784	0	1515.32044575847	953.579576984307	7.47236752331135	1515	954	7	299.48000212645	188.423832369798	2.78894700932454	21985	343.71604026	461.36276316	1516.32044575847	954.579576984307	8.47236752331135	22.6795542415284	584.420423015693	44.5276324766887	299.77655212645	188.720382369798	3.38894700932454	4.48374787355017	115.539917630202	17.8110529906755	1	4	0	0	Inf	0	0	1	1	0	1	805.07880342	2267.39722014	371.482230276	382.754427912	0.184578923851109	0.058395635414932	0.365007607041947	131	21	33	0.16030534351145	0.251908396946565	9	0.000968054211035818	6565	365.509997964	1	1.25	2	2	9	0.000325309043591412	0.00046959450133878	0.000585480093676815	0.000730461357475321	0.000968054211035818	0	32.25	508	1200	6565	0.125072928	0.988857837	1.79792334	3.541127274	365.509997964	6	124	30	5	46	0	2.69565217391304	20.6666666666667	7.66666666666667	6.48410540918362	7.68956726311973	24.1005982273805	29.8491614443648	34.1924841799367	4.98013180701741	5.73045095641603	16.6353560494324	21.2591513245873	27.5635866337516	1.199003821756	1.24049473801309	1.28572698488256	1.34187820846982	1.91610395213674
5	354	11403	0	917.686583797685	946.418774110587	5.58551221603086	918	946	6	181.327787616802	187.008141641663	2.03420488641234	11665	182.37196314	742.495437072	918.686583797685	947.418774110587	6.58551221603086	620.313416202315	591.581225889413	46.4144877839691	181.624337616802	187.304691641663	2.63420488641234	122.635962383198	116.955608358337	18.5657951135877	1	5	1	1	83.5821387852964	0	0	1	0	0	0	924.867400212	2994.42611964	299.299516704	553.338267588	0.153305182532236	0.0195105933997721	0.247432548307975	162	26	40	0.160493827160494	0.246913580246914	7	0.0008424599831508	7514	191.768066856	1	2	2	2	8	0.000284981476204047	0.000411353352529823	0.000527148714571341	0.000628535512256443	0.00085397096498719	0	11	474	1224	9363	0.125072928	1.078754004	2.259129762	4.721503032	191.768066856	10	157	37	3.7	58	1	2.70689655172414	15.7	5.8	3.58275291897968	4.70033413747189	9.69628148052307	27.9238038199064	37.890499254479	3.16642828260852	4.57635627826414	8.72009597792848	16.1415810295648	30.1697184834983	1.0270909543902	1.07885214068481	1.15684004985998	1.2924017316816	2.05885797166411
6	434	11904	0	1409.55831568659	1133.71909105718	4.31291741325949	1410	1134	4	278.57082901124	224.037414302004	1.5251669653038	12278	191.955676248	632.24365104	1410.55831568659	1134.71909105718	5.31291741325949	128.441684313406	404.280908942824	47.6870825867405	278.86737901124	224.333964302004	2.1251669653038	25.3929209887604	79.9263356979964	19.0748330346962	1	6	0	0	Inf	0	0	1	1	0	0	824.199327288	2427.9509322	261.668199492	493.991163252	0.175091765841195	0.0391412032222029	0.335206611570248	115	16	27	0.139130434782609	0.234782608695652	7	0.000925925925925926	3982.5	229.4306523	1	2	2	2	7	0.000400320256204964	0.000541570982747453	0.000640204865556978	0.000770269806134208	0.000932835820895522	0	2.125	333	1022.25	3982.5	0.171975276	1.332808389	2.720336184	5.182709454	229.4306523	3	104	24	8	38	1	2.73684210526316	34.6666666666667	12.6666666666667	23.0853211353935	25.1393105549967	31.3012788138065	34.9790715855686	36.2050025094894	11.6028376187773	11.8521112231302	12.599932036189	24.8421015001103	28.9228246547507	1.25177962186147	1.43624151234302	1.98962718378767	2.36058820382501	2.48424187717079
7	450	6507	0	381.736700512019	1171.56903584136	5.00416558187972	382	1172	5	75.3704956912262	231.520348385837	1.80166623275189	11523	180.151918668	370.653622128	382.736700512019	1172.56903584136	6.00416558187972	1156.26329948798	366.430964158639	46.9958344181203	75.6670456912262	231.816898385837	2.40166623275189	228.593254308774	72.443401614163	18.7983337672481	1	7	0	0	Inf	0	0	1	0	0	0	550.805540796	1924.38151236	217.064066544	292.342335084	0.168859363836504	0.0221230642918135	0.200025581990279	119	20	22	0.168067226890756	0.184873949579832	3	0.00112359550561798	3314.5	105.483380652	1	2	2	2	5	0.000384911470361817	0.000570452888712763	0.000700280112044818	0.000833507956575016	0.00113765642775882	0	117	456	946.75	4397	0.203243508	0.844242264	1.751020992	2.646074133	105.483380652	7	115	22	3.14285714285714	36	1	3.19444444444444	16.4285714285714	5.14285714285714	5.64302887112348	9.83575441178334	20.0785421474284	26.1119184884108	27.7231578624746	3.22291905387417	7.58707336588192	19.0717341909891	19.7468103241713	19.887480979603	1.03165966603362	1.20226917914182	1.35712227600211	1.38954412103405	1.7509061744322
8	505	6055	0	1291.03844282238	1337.43390105434	3.55231143552311	1291	1337	4	255.139450145985	264.311832238443	1.22092457420925	6165	96.38432514	170.521303212	1292.03844282238	1338.43390105434	4.55231143552311	246.961557177616	200.566098945661	48.4476885644769	255.436000145985	264.608382238443	1.82092457420925	48.8242998540146	39.6519177615572	19.3790754257908	1	8	0	0	Inf	0	0	1	0	0	0	266.905628352	856.97066448	146.88251982	106.07747706	0.23393219200041	0.102705651859994	0.453895489433288	32	8	10	0.25	0.3125	7	0.00561797752808989	243.5	130.62303918	1	1	2	2.5	7	0.00314465408805031	0.00422008547008547	0.00483103061986557	0.00557141970327146	0.00617283950617284	0	0	30	208	243.5	0.187609392	1.031851656	2.548360908	5.174892396	130.62303918	2	24	8	4	13	0	1.84615384615385	12	6.5	4.37915280838769	4.37915280838769	16.2658661186274	28.1525794288671	28.1525794288671	4.06915766228751	4.06915766228751	9.49857374789564	14.9279898335038	14.9279898335038	1.07618165031382	1.07618165031382	1.48103691980398	1.88589218929414	1.88589218929414
9	549	7580	0	224.631991593922	1405.92022308438	3.45053346265761	225	1406	3	44.3108947381183	277.851578103783	1.18021338506305	12372	193.425283152	519.083919432	225.631991593922	1406.92022308438	4.45053346265761	1313.36800840608	132.079776915616	48.5494665373424	44.6074447381183	278.148128103783	1.78021338506305	259.652855261882	26.1121718962173	19.419786614937	1	9	0	0	Inf	0	0	1	0	0	0	712.509202584	2495.36125476	213.4056834	442.429848684	0.15460054322163	0.0260503592387264	0.237212719068108	138	27	34	0.195652173913043	0.246376811594203	4	0.000880281690140845	5604	124.979123304	1	2	2	2	5	0.000351123595505618	0.000457038391224863	0.000542005579279112	0.000645994832041344	0.00088809946714032	0	0.5	402	1152	6072	0.171975276	0.906778728	2.157508008	4.14304074	124.979123304	5	131	32	6.4	56	2	2.33928571428571	26.2	11.2	4.13531372370626	14.1320194585193	25.1905310319568	32.0005690630449	38.0037576487857	4.03954644965979	12.3680133895641	17.7585138247825	22.5683358508024	26.3444397979465	1.02370743231695	1.12082680711469	1.18211933623164	1.50425487030813	1.68930274780461
10	563	1464	0	863.911901595745	1440.09807180851	3.31382978723404	864	1440	3	170.696532945479	284.608538796543	1.12553191489362	3008	47.027420928	653.130830016	864.911901595745	1441.09807180851	4.31382978723404	674.088098404255	97.9019281914893	48.686170212766	170.993082945479	284.905088796543	1.72553191489362	133.267217054521	19.3552112034574	19.4744680851064	1	10	0	0	Inf	0	0	1	0	1	0	700.158250944	2522.59269	68.7901104	554.323216896	0.151159158535578	0.0298004311509314	0.27594002855783	144	29	35	0.201388888888889	0.243055555555556	3	0.000713775874375446	4967	28.06323822	1	2	2	2	6	0.00028336639274582	0.000386700435912777	0.000450872116364849	0.000533941793217713	0.000738007380073801	0	0	556	1469	6906	0.250145856	1.180375758	2.7359703	5.268697092	34.989151608	4	138	33	8.25	61	2	2.26229508196721	34.5	15.25	15.3371902801529	22.6557175470401	31.1792833084237	36.6828928818502	40.9814639607803	7.71189243785833	13.8025407152679	20.4909566738957	22.2783301083811	23.4679358616483	1.379939079169	1.40063947649462	1.70505558243996	2.02442321205237	2.06007513304505
