soma	seedNode	overlap	mergedSoma	somaCogV_1	somaCogV_2	somaCogV_3	somaCogO_1	somaCogO_2	somaCogO_3	somaCogM_1	somaCogM_2	somaCogM_3	somaVolV	somaVol	branchVol	stackDistV_1	stackDistV_2	stackDistV_3	stackDistV_4	stackDistV_5	stackDistV_6	stackDistM_1	stackDistM_2	stackDistM_3	stackDistM_4	stackDistM_5	stackDistM_6	nucleiN	group	groupDegree	groupDegreeMultiple	groupShortestDist	stackTouch_1	stackTouch_2	stackTouch_3	stackTouch_4	stackTouch_5	stackTouch_6	cellVol	cellArea	somaNodesVol	branchNodesVol	sphericity	circularity	solidity	nodesN	nodesBranching	nodesEnding	nodesBranchingRatio	nodesEndingRatio	degreeSeed	closenessSeed	betweennessSeed	volumeSeed	degree_1	degree_2	degree_3	degree_4	degree_5	closeness_1	closeness_2	closeness_3	closeness_4	closeness_5	betweenness_1	betweenness_2	betweenness_3	betweenness_4	betweenness_5	volume_1	volume_2	volume_3	volume_4	volume_5	branchN	branchNodesN	branchEndNodesN	branchEndNodesPerBranch	branchSegmentsN	branchCyclesN	branchNodesPerSegment	branchNodesPerBranch	branchSegmentsPerBranch	branchLengthSkel_1	branchLengthSkel_2	branchLengthSkel_3	branchLengthSkel_4	branchLengthSkel_5	branchLengthAir_1	branchLengthAir_2	branchLengthAir_3	branchLengthAir_4	branchLengthAir_5	branchLengthRatio_1	branchLengthRatio_2	branchLengthRatio_3	branchLengthRatio_4	branchLengthRatio_5
1	1453	9234	0	1507.3022260274	11.1060573630137	8.03681506849315	1507	11	8	297.894800085616	2.09681754066781	3.01472602739726	9344	146.085179904	144.53740242	1508.3022260274	12.1060573630137	9.03681506849315	30.6977739726028	1526.89394263699	43.9631849315068	298.191350085616	2.39336754066781	3.61472602739726	6.06894991438358	301.866932459332	17.5852739726027	1	1	0	0	Inf	0	1	1	1	0	0	290.622582324	776.480589	165.580922556	112.534366968	0.273258130428927	0.0648210512281956	0.294865525672372	25	4	6	0.16	0.24	2	0.0065359477124183	80	157.842035136	1	1.75	2	2	3	0.00429184549356223	0.00512979145722166	0.00628930817610063	0.00732872200263505	0.00813008130081301	0	17.25	63	135	155	0.23451174	1.782289224	3.455139636	6.992358381	157.842035136	2	23	6	3	9	0	2.55555555555556	11.5	4.5	2.29718658170204	2.29718658170204	14.2649949957946	26.2328034098872	26.2328034098872	2.22588797075576	2.22588797075576	9.85634060818368	17.4867932456116	17.4867932456116	1.03203153612536	1.03203153612536	1.26609049707197	1.50014945801858	1.50014945801858
2	103	21874	0	1419.51971885982	242.893869582194	9.90632565404139	1420	243	10	280.540198418586	47.9212680163998	3.76253026161656	25610	400.38971076	982.541654136	1420.51971885982	243.893869582194	10.9063256540414	118.48028114018	1295.10613041781	42.0936743459586	280.836748418586	48.2178180163998	4.36253026161656	23.4235515814135	256.0424819836	16.8374697383834	1	2	2	2	37.7916928784932	0	0	1	1	0	0	1382.931364896	3484.34751768	674.158716036	623.316570804	0.172277969802505	0.0304200207892801	0.320617481752753	133	20	32	0.150375939849624	0.240601503759398	10	0.00113636363636364	5114.5	420.104331036	1	2	2	2	12	0.000356887937187723	0.000577709963021911	0.000734214390602056	0.000883203522955076	0.00113636363636364	0	0	260	876.875	5618	0.218877624	1.301540157	2.42328798	5.894061732	420.104331036	9	108	25	2.77777777777778	41	1	2.63414634146341	12	4.55555555555556	3.30868879647617	5.221681191785	9.74989516681267	25.3903063948526	33.2400428374307	2.8192625019186	5.05952642745389	9.02755311801985	18.3325423213932	27.956044171014	1.01116620295976	1.04669601522997	1.18901095713303	1.31672093529651	1.60142291701408
3	254	9113	0	1500.76697189769	561.678454899484	3.87496053047048	1501	562	4	296.602780344174	110.944980533628	1.34998421218819	9501	148.539736116	692.888387004	1501.76697189769	562.678454899484	4.87496053047048	37.2330281023051	976.321545100516	48.1250394695295	296.899330344174	111.241530533628	1.94998421218819	7.36096965582571	193.018769466372	19.2500157878118	1	3	0	0	Inf	0	0	1	1	0	0	841.42812312	2702.48201562	287.996050836	489.7386837	0.159489707257682	0.0408747186565992	0.3454943320419	116	25	27	0.21551724137931	0.232758620689655	8	0.00133333333333333	2627	253.835507376	1	2	2	2	8	0.000477099236641221	0.00074794357473394	0.000885742372142029	0.00105319318857427	0.00144508670520231	0	0	226	602	5048	0.203243508	1.594679832	3.736553724	5.972232312	253.835507376	8	108	24	3	46	4	2.34782608695652	13.5	5.75	5.02397761951004	9.29664964322091	11.3347844203773	20.5695747447123	29.9334015936296	4.01402782063568	6.97521139000295	8.34683536941741	13.247044380982	23.0150563727167	1.0947930964684	1.1138429918951	1.27610295974274	1.65186738750417	1.93969213370912
4	299	14520	0	1080.0103728266	687.953619861412	10.8617523275092	1080	688	11	213.419200707818	135.909580646601	4.1447009310037	23523	367.761310668	895.053141	1081.0103728266	688.953619861412	11.8617523275092	457.989627173405	850.046380138588	41.1382476724908	213.715750707818	136.206130646601	4.7447009310037	90.5445492921821	168.054169353399	16.4552990689963	1	4	1	1	50.6714953131118	0	0	1	0	0	0	1262.814451668	3934.73923566	501.8551236	667.076461488	0.143591212943952	0.0175377777124046	0.295305206869987	205	50	55	0.24390243902439	0.268292682926829	8	0.000671140939597315	12057	243.532624932	1	1	2	2	11	0.000208029956313709	0.000335008825784539	0.000417188151856487	0.000501504892316175	0.000686341798215511	0	0	603	1568	13536.3333333333	0.046902348	1.000583424	2.016800964	4.287656313	243.532624932	9	185	51	5.66666666666667	95	4	1.94736842105263	20.5555555555556	10.5555555555556	9.02584804036105	12.2481710723973	20.2064738755151	28.4114631995575	38.8946550750909	8.19280436353257	10.9288042777544	13.2402230000076	21.1418674798246	30.2002136776693	1.0650164173489	1.09537553376301	1.17951286139725	1.3097596003631	1.865641910014
5	631	8118	0	1465.47344143137	1376.22232317585	6.40047525859659	1465	1376	6	289.625249370981	271.980303291865	2.36019010343864	14308	223.692931728	931.433728932	1466.47344143137	1377.22232317585	7.40047525859659	72.5265585686329	161.777676824154	45.5995247414034	289.921799370981	272.276853291865	2.96019010343864	14.3385006290187	31.9834467081353	18.2398098965614	1	5	0	0	Inf	0	0	1	1	1	0	1155.12666066	3376.23491682	233.96454594	828.84265974	0.157690140171812	0.0192509121736971	0.308297824624355	162	28	37	0.172839506172839	0.228395061728395	3	0.000517866390471258	5604	134.359592904	1	2	2	2	7	0.00024515812699191	0.000317158261972724	0.000360036948670333	0.000433839479392625	0.000536768652710682	0	160	476	1650	7966	0.140707044	1.422704556	2.634348546	5.31559944	134.359592904	4	158	37	9.25	64	1	2.46875	39.5	16	11.0281364073416	16.49466836118	25.0284684466449	43.548854148922	59.0019717195725	9.83496313558643	11.3707011896283	13.2428884708912	22.8858661483936	32.1923945986749	1.12131954693738	1.41144440509313	1.76718076268456	1.95089933007023	2.06900639802022
6	2160	12919	0	444.48549178579	611.671271602304	8.28125666737785	444	612	8	87.7759317260508	120.828560395776	3.11250266695114	18748	293.108406768	735.288109596	445.48549178579	612.671271602304	9.28125666737785	1093.51450821421	926.328728397696	43.7187433326221	88.0724817260508	121.125110395776	3.71250266695114	216.187818273949	183.135189604224	17.4874973330489	1	6	0	0	Inf	0	0	1	0	0	0	1028.396516364	3412.85548092	375.984855684	567.408971988	0.144368781441997	0.0140265776157019	0.170262292097426	202	38	46	0.188118811881188	0.227722772277228	3	0.00046189376443418	12200	207.38654874	1	2	2	2	7	0.000162628069604814	0.0002313743637205	0.000284538542362765	0.000349772647778944	0.00046189376443418	0	37	594	2708	12534.5	0.109438812	0.922412844	1.91517921	3.908529	207.38654874	9	194	44	4.88888888888889	74	2	2.62162162162162	21.5555555555556	8.22222222222222	2.50930427212705	3.64958889224559	24.1112258411393	27.5553763312603	62.6718368464474	2.21066644846566	3.41891838612686	18.1578801025191	22.3789731915134	45.0316241171578	1	1.0343265347834	1.19455950657606	1.35886633456769	1.61901132402469
7	3151	5894	0	865.533165046458	620.036790375423	10.4852032869649	866	620	10	171.017056729685	122.482423457221	3.99408131478597	18619	291.091605804	667.88943552	866.533165046458	621.036790375423	11.4852032869649	672.466834953542	917.963209624577	41.5147967130351	171.313606729685	122.778973457221	4.59408131478597	132.946693270315	181.481326542779	16.605918685214	1	7	0	0	Inf	0	0	1	0	0	0	958.981041324	2713.03160394	380.159164656	497.727716976	0.173341527483671	0.0295477289292622	0.280409131010146	119	26	31	0.218487394957983	0.260504201680672	8	0.00133155792276964	5560	107.218767528	1	1	2	2	8	0.00046339202965709	0.000656279941354902	0.000795544948289578	0.000951477365139604	0.00133155792276964	0	0	233	880	5560	0.218877624	1.430521614	2.642165604	6.621048126	107.218767528	10	108	28	2.8	47	1	2.29787234042553	10.8	4.7	2.42145698479365	4.55549523237773	12.4239481510378	24.8188684028546	28.1170745600165	2.42145698479365	3.85541804740755	8.61252229269573	17.8992543040855	24.9017090904622	1	1.0207456206933	1.16932153215333	1.23814478608685	2.82492010992962
8	752	26683	0	752.136737944356	1503.53065166559	14.818767155783	752	1504	15	148.598583091599	297.149159834288	5.72750686231319	29509	461.347129044	886.876498332	753.136737944356	1504.53065166559	15.818767155783	785.863262055644	34.4693483344065	37.181232844217	148.895133091599	297.445709834288	6.32750686231319	155.365166908401	6.81459016571217	14.8724931376868	1	8	0	0	Inf	0	0	1	0	1	0	1348.223627376	3222.3929616	599.927933268	656.55470142	0.183152807431938	0.0479281058178811	0.398899860825767	128	33	36	0.2578125	0.28125	11	0.00131752305665349	6392.5	482.453185644	1	1	2	3	11	0.000462107208872458	0.000616534294244983	0.000777921669248645	0.000970896665488394	0.00131752305665349	0	0	250.5	920.5	6392.5	0.093804696	1.5634116	3.658383144	7.136973954	482.453185644	9	116	31	3.44444444444444	62	4	1.87096774193548	12.8888888888889	6.88888888888889	3.41367659090504	6.30002561052133	15.2582115020459	21.0945533912141	27.5924675620521	3.33156234612686	4.72103499895211	11.0640837192658	15.5009516653006	17.6617986126015	1.02464736848573	1.06103972860696	1.1972122050553	1.3542695128148	2.49387732976076
9	2800	5175	0	1099.92330259849	12.2019069572506	11.1635582564962	1100	12	11	217.355986923722	2.31346700544845	4.26542330259849	9544	149.212003104	174.367295748	1100.92330259849	13.2019069572506	12.1635582564962	438.076697401509	1525.79809304275	40.8364417435038	217.652536923722	2.61001700544845	4.86542330259849	86.6077630762783	301.650282994552	16.3345766974015	1	9	0	0	Inf	0	1	1	0	0	0	323.579298852	953.62666896	154.824650748	138.268121904	0.239015586600287	0.0482618729341016	0.29126213592233	45	11	14	0.244444444444444	0.311111111111111	4	0.00311526479750779	143.5	91.506480948	1	1	2	2.25	4	0.00177935943060498	0.00246610246610247	0.00276243093922652	0.00319794584500467	0.00387596899224806	0	0	84	321	591	0.109438812	0.887236083	2.470190328	5.167075338	91.506480948	2	40	12	6	19	0	2.10526315789474	20	9.5	6.59978240301946	6.59978240301946	20.5691917195033	34.5386010359871	34.5386010359871	4.49282724578917	4.49282724578917	16.0264010295233	27.5599748132573	27.5599748132573	1.25321598695267	1.25321598695267	1.36108787017369	1.4689597533947	1.4689597533947
10	1475	11007	0	270.133635064316	116.808003811339	10.2441638875655	270	117	10	53.3065696522153	22.9940923535017	3.8976655550262	12594	196.896056904	785.2234761	271.133635064316	117.808003811339	11.2441638875655	1267.86636493568	1421.19199618866	41.7558361124345	53.6031196522153	23.2906423535017	4.4976655550262	250.657180347785	280.969657646498	16.7023344449738	1	10	0	0	Inf	0	1	1	0	0	0	982.119533004	3048.7568079	289.919047104	616.672071504	0.156724745693783	0.0336060920018344	0.301430865819828	170	35	38	0.205882352941176	0.223529411764706	7	0.000774593338497289	10944.5	261.777638304	1	2	2	2	7	0.000272257010618023	0.00036941263391208	0.000441017956967539	0.000542593597395551	0.000774593338497289	0	83	498	1349.5	10944.5	0.093804696	1.063119888	2.048069196	4.127406624	261.777638304	6	164	36	6	72	6	2.27777777777778	27.3333333333333	12	10.1191453020054	21.0662803973635	21.7867059657595	27.4021274516075	28.7543900791762	5.69575951297157	9.73555941362523	15.0738909581801	17.344543921377	24.2381575298047	1.03940049791524	1.18632738663481	1.4445072807544	1.60962792367996	3.72896064413933
