soma	seedNode	overlap	mergedSoma	somaCogV_1	somaCogV_2	somaCogV_3	somaCogO_1	somaCogO_2	somaCogO_3	somaCogM_1	somaCogM_2	somaCogM_3	somaVolV	somaVol	branchVol	stackDistV_1	stackDistV_2	stackDistV_3	stackDistV_4	stackDistV_5	stackDistV_6	stackDistM_1	stackDistM_2	stackDistM_3	stackDistM_4	stackDistM_5	stackDistM_6	nucleiN	group	groupDegree	groupDegreeMultiple	groupShortestDist	stackTouch_1	stackTouch_2	stackTouch_3	stackTouch_4	stackTouch_5	stackTouch_6	cellVol	cellArea	somaNodesVol	branchNodesVol	sphericity	circularity	solidity	nodesN	nodesBranching	nodesEnding	nodesBranchingRatio	nodesEndingRatio	degreeSeed	closenessSeed	betweennessSeed	volumeSeed	degree_1	degree_2	degree_3	degree_4	degree_5	closeness_1	closeness_2	closeness_3	closeness_4	closeness_5	betweenness_1	betweenness_2	betweenness_3	betweenness_4	betweenness_5	volume_1	volume_2	volume_3	volume_4	volume_5	branchN	branchNodesN	branchEndNodesN	branchEndNodesPerBranch	branchSegmentsN	branchCyclesN	branchNodesPerSegment	branchNodesPerBranch	branchSegmentsPerBranch	branchLengthSkel_1	branchLengthSkel_2	branchLengthSkel_3	branchLengthSkel_4	branchLengthSkel_5	branchLengthAir_1	branchLengthAir_2	branchLengthAir_3	branchLengthAir_4	branchLengthAir_5	branchLengthRatio_1	branchLengthRatio_2	branchLengthRatio_3	branchLengthRatio_4	branchLengthRatio_5
1	832	9603	0	767.002951074295	166.983121925964	7.2580895676935	767	167	7	151.537633427388	32.9137132047631	2.7032358270774	19315	301.97295054	782.221725828	768.002951074295	167.983121925964	8.2580895676935	770.997048925705	1371.01687807404	44.7419104323065	151.834183427388	33.2102632047631	3.3032358270774	152.426116572612	271.050036795237	17.8967641729226	1	1	0	0	Inf	0	0	1	0	0	0	1084.194676368	3480.81884946	344.982403656	638.450395092	0.146624839377129	0.0328949490251155	0.305380134136192	204	42	54	0.205882352941176	0.264705882352941	10	0.00048780487804878	14420	194.2538913	1	1	2	2	10	0.000164880461665293	0.000260010400416017	0.000308357896738614	0.00037147102526003	0.00048780487804878	0	0	550.75	2112	14420	0.07817058	1.01621754	2.454556212	3.994516638	194.2538913	6	193	49	8.16666666666667	89	3	2.1685393258427	32.1666666666667	14.8333333333333	6.68474903819347	8.32488477589315	19.5551864485534	28.5551610631298	45.8908621281928	5.85250106441115	7.57357088641991	10.8442930476132	19.8876482655696	33.4822985350161	1.09920206739207	1.14220381416813	1.40321231402396	1.54311503354473	2.12058366441045
2	92	4192	0	832.363015232975	327.19332437276	4.70306899641577	832	327	5	164.459318111559	64.5872702284946	1.68122759856631	8928	139.581387648	864.754224192	833.363015232975	328.19332437276	5.70306899641577	705.636984767025	1210.80667562724	47.2969310035842	164.755868111559	64.8838202284946	2.28122759856631	139.504431888441	239.376479771505	18.9187724014337	1	2	0	0	Inf	0	0	1	0	0	1	1004.33561184	3635.68987272	159.70249494	744.65294508	0.133398169083919	0.0211526165770418	0.263617008082353	210	40	47	0.19047619047619	0.223809523809524	7	0.000429737859905458	13888.5	86.894416728	1	2	2	2	7	0.000177022481855196	0.000230467849734962	0.000269034167339252	0.00033101621979477	0.000429737859905458	0	208	820	1808	13888.5	0.265779972	1.156924584	2.438922096	5.00291712	86.894416728	5	203	44	8.8	81	3	2.50617283950617	40.6	16.2	3.14698958100662	12.1831057778215	21.3607531629318	40.3767834154035	44.2447221762382	3.08720591728465	7.79598634034732	12.6418191503674	19.906480493698	30.8646229429164	1.01936497445384	1.20465368504723	1.31420328746583	2.09180173196874	3.49986988818396
3	135	8418	0	1510.47298213882	409.218969025548	3.92889441555505	1510	409	4	298.521658568845	80.8037401763509	1.37155776622202	8846	138.299390136	143.59935546	1511.47298213882	410.218969025548	4.92889441555505	27.5270178611802	1128.78103097445	48.071105584445	298.818208568845	81.1002901763509	1.97155776622202	5.44209143115532	223.160009823649	19.228442233778	1	3	0	0	Inf	0	0	1	1	0	0	281.898745596	759.60242598	185.451883992	83.189131236	0.273711604361046	0.112533836317784	0.450948821161587	30	6	8	0.2	0.266666666666667	3	0.00540540540540541	175	134.562836412	1	1	2	2	3	0.0033003300330033	0.00401606425702811	0.00483091787439614	0.00578034682080925	0.0065359477124183	0	0	67	180	236	0.297048204	1.344533976	1.977715674	4.315016016	134.562836412	2	25	6	3	10	0	2.5	12.5	5	8.00280815493815	8.00280815493815	14.3488749217249	20.6949416885116	20.6949416885116	6.21475516729789	6.21475516729789	6.80388188327874	7.39300859925959	7.39300859925959	1.2877109297964	1.2877109297964	2.04348468287207	2.79925843594775	2.79925843594775
4	157	7968	0	514.531909451336	467.590612610308	4.69663639851643	515	468	5	101.624108498529	92.3438141130579	1.67865455940657	15638	244.486306008	616.625169156	515.531909451336	468.590612610308	5.69663639851643	1023.46809054866	1070.40938738969	47.3033636014836	101.920658498529	92.6403641130579	2.27865455940657	202.339641501471	211.619935886942	18.9213454405934	1	4	0	0	Inf	0	0	1	0	0	0	861.111475164	2627.83737558	268.703551692	517.911360732	0.166568122411056	0.0396385317847701	0.382642849050191	133	27	35	0.203007518796992	0.263157894736842	5	0.0008	4372	135.063128124	1	1	2	2	7	0.000338409475465313	0.000440628822718756	0.00051150895140665	0.000610050533408198	0.000821692686935086	0	0	261	1358.25	6083	0.328316436	1.40707044	2.610897372	5.847159384	135.063128124	5	126	33	6.6	59	4	2.13559322033898	25.2	11.8	7.64062644394066	15.8913622567128	25.5376258454093	31.31523394006	31.3537906808929	6.3397059440143	7.25188060679523	13.0308073336888	13.9161882872897	15.6584752469115	1.20520202536438	1.34972638189166	1.99906959007965	2.64954812761912	3.37980844309029
5	1189	12616	0	420.773555840822	854.63055198973	8.54993581514763	421	855	9	83.0880819897304	168.86161012837	3.21997432605905	19475	304.4744091	1224.77664744	421.773555840822	855.63055198973	9.54993581514763	1117.22644415918	683.36944801027	43.4500641848524	83.3846319897304	169.15816012837	3.81997432605905	220.87566801027	135.10213987163	17.3800256739409	1	5	0	0	Inf	0	0	1	0	0	0	1529.25105654	4905.82265646	338.228465544	1043.092585404	0.1308453036482	0.0150517986012014	0.222298312273571	274	43	52	0.156934306569343	0.18978102189781	5	0.000224215246636771	27259	203.759433828	1	2	2	2	6	8.87154009936125e-05	0.000110975474420153	0.00013458951177084	0.000168067226890756	0.000224215246636771	0	272	1602	5976	27259	0.140707044	1.235095164	2.829774996	5.534477064	203.759433828	4	262	49	12.25	92	2	2.84782608695652	65.5	23	44.6345260902116	46.8434590830612	54.081268593983	60.9738529074202	62.8375607027851	32.7062562572771	33.4596320109509	41.5683593473009	50.3171879005981	51.7106648712191	1.20821057905149	1.21169330700025	1.25989146880044	1.40219655572239	1.4997862087929
6	324	3378	0	659.064058855195	941.507087744482	2.63036066750404	659	942	3	130.198114435672	186.037101247084	0.852144267001615	5573	87.128928468	117.615454668	660.064058855195	942.507087744482	3.63036066750404	878.935941144805	596.492912255518	49.369639332496	130.494664435672	186.333651247084	1.45214426700162	173.765635564328	117.926648752916	19.7478557329984	1	6	0	0	Inf	0	0	1	0	0	0	204.744383136	600.12819546	88.207682472	105.624087696	0.27992912756763	0.10358015906674	0.337095494224495	17	6	5	0.352941176470588	0.294117647058824	3	0.0212765957446809	52	54.735040116	1	1	2	3	4	0.0125	0.01375	0.0175438596491228	0.0218599033816425	0.025	0	0	15	33	60.5	1.672850412	2.724244713	4.627698336	11.987458443	54.735040116	2	14	4	2	10	2	1.4	7	5	5.11003627885165	5.11003627885165	8.57359527540931	12.037154271967	12.037154271967	5.11003627885165	5.11003627885165	7.81985402642067	10.5296717739897	10.5296717739897	1	1	1.07158259679571	1.14316519359141	1.14316519359141
7	1240	19783	0	942.555362893238	1133.84642060936	10.2208075303443	943	1134	10	186.244345243993	224.062587354471	3.88832301213773	20185	315.57463146	1092.840342516	943.555362893238	1134.84642060936	11.2208075303443	595.444637106762	404.153579390637	41.7791924696557	186.540895243993	224.359137354471	4.48832301213773	117.719404756007	79.9011626455289	16.7116769878623	1	7	1	2	29.3564482584828	0	0	1	0	0	0	1408.414973976	4253.32744776	456.391114272	842.850827676	0.142859478890954	0.023912064709733	0.322028036521258	213	30	45	0.140845070422535	0.211267605633803	14	0.000574382538770821	17062.1666666667	446.963742324	1	2	2	2	14	0.000185048112509252	0.000277238702522872	0.000340947834981248	0.00040895903380482	0.000574382538770821	0	211	629	1827	17062.1666666667	0.281414088	1.324991331	2.548360908	4.897386837	446.963742324	8	200	41	5.125	70	2	2.85714285714286	25	8.75	7.85190480712923	9.23308032449289	12.1614706980857	27.9296630218536	42.2060507387994	6.64778372234454	8.30116179223758	9.31222390347003	14.3245249959814	23.8804832322374	1.05091118248185	1.13696314282211	1.3534090157606	1.6623154205813	2.49634115422928
8	437	7503	0	1311.57111383109	1225.34865361077	4.97998776009792	1312	1225	5	259.198759204406	242.152578818849	1.79199510403917	16340	255.46145544	1273.08606588	1312.57111383109	1226.34865361077	5.97998776009792	226.428886168911	312.651346389229	47.0200122399021	259.495309204406	242.449128818849	2.39199510403917	44.7649907955936	61.8111711811505	18.8080048959608	1	8	1	1	32.580605588335	0	0	1	0	0	0	1528.54752132	5467.12431168	303.004802196	1086.899378436	0.117375594667122	0.0132055067291073	0.266385318754396	322	62	80	0.192546583850932	0.248447204968944	6	0.000325309043591412	28945	139.784631156	1	2	2	2	9	0.000108742931709439	0.000165672630881378	0.000195886415961984	0.000236071765816808	0.000332667997338656	0	0	954	2511	32126	0.187609392	0.984949308	2.07152037	4.346284248	139.784631156	8	314	77	9.625	145	9	2.16551724137931	39.25	18.125	8.44752677378446	14.5508502452346	23.8537370595715	33.914170859208	49.5130364726542	7.22720707105563	12.1022207704102	18.1241078627515	21.9557080388942	34.0369817483642	1.12106244814601	1.19833029531919	1.33008053659415	1.43718997637636	1.71394150567137
9	1733	11909	0	111.346541363575	1244.77350562508	10.4196448741698	111	1245	10	21.9143612275787	245.992872062079	3.96785794966792	22133	346.029889428	910.124428824	112.346541363575	1245.77350562508	11.4196448741698	1426.65345863643	293.226494374915	41.5803551258302	22.2109112275787	246.289422062079	4.56785794966792	282.049388772421	57.9708779379208	16.6321420503321	1	9	0	0	Inf	1	0	1	0	0	0	1256.154318252	3695.67228996	371.263352652	775.99934766	0.152341888367461	0.0455152436942661	0.353568631686965	180	38	49	0.211111111111111	0.272222222222222	8	0.000628140703517588	10422	195.535888812	1	1	2	2	8	0.000237304224015187	0.000338983206657033	0.000407664152543838	0.000473265960687344	0.000628140703517588	0	0	528	1368	10422	0.187609392	1.399253382	2.907945576	5.933147022	195.535888812	5	165	44	8.8	79	1	2.08860759493671	33	15.8	2.34485082010987	2.77561153511343	13.6690095669757	38.6733826690439	44.5940852479361	2.34485082010987	2.62808256810975	10.6154515899351	18.1835682519917	28.6540337104982	1	1.05418892126932	1.28765219747559	1.7916464087993	2.49770525711647
10	487	7829	0	1123.69458253665	1311.62931803697	3.36647546207776	1124	1312	3	222.055568967495	259.210266175908	1.1465901848311	7845	122.64964002	906.70055742	1124.69458253665	1312.62931803697	4.36647546207776	414.305417463352	226.370681963034	48.6335245379222	222.352118967495	259.506816175908	1.7465901848311	81.9081810325048	44.7534838240918	19.4534098151689	1	10	1	1	70.54719294833	0	0	1	0	1	0	1029.35019744	3712.24378074	153.261239148	777.343881636	0.132807643547645	0.014474100637339	0.228295414770739	215	46	51	0.213953488372093	0.237209302325581	5	0.000429000429000429	12228.5	153.261239148	1	2	2	2	6	0.000149566257852229	0.000217131698049573	0.000255819902788437	0.000312256255280375	0.000435540069686411	0	213	635	2758.75	13484.5	0.140707044	1.141290468	2.485824444	4.666783626	153.261239148	5	214	51	10.2	96	2	2.22916666666667	42.8	19.2	2.43649987337935	15.9440818809194	30.0188546936407	44.3513494041833	49.7384055899347	2.43649987337935	12.5207650231094	21.3476828830832	32.2689209752067	39.8379622762811	1	1.18638836077369	1.28739257080226	1.41230079794064	1.43063930479913
