soma	seedNode	overlap	mergedSoma	somaCogV_1	somaCogV_2	somaCogV_3	somaCogO_1	somaCogO_2	somaCogO_3	somaCogM_1	somaCogM_2	somaCogM_3	somaVolV	somaVol	branchVol	stackDistV_1	stackDistV_2	stackDistV_3	stackDistV_4	stackDistV_5	stackDistV_6	stackDistM_1	stackDistM_2	stackDistM_3	stackDistM_4	stackDistM_5	stackDistM_6	nucleiN	group	groupDegree	groupDegreeMultiple	groupShortestDist	stackTouch_1	stackTouch_2	stackTouch_3	stackTouch_4	stackTouch_5	stackTouch_6	cellVol	cellArea	somaNodesVol	branchNodesVol	sphericity	circularity	solidity	nodesN	nodesBranching	nodesEnding	nodesBranchingRatio	nodesEndingRatio	degreeSeed	closenessSeed	betweennessSeed	volumeSeed	degree_1	degree_2	degree_3	degree_4	degree_5	closeness_1	closeness_2	closeness_3	closeness_4	closeness_5	betweenness_1	betweenness_2	betweenness_3	betweenness_4	betweenness_5	volume_1	volume_2	volume_3	volume_4	volume_5	branchN	branchNodesN	branchEndNodesN	branchEndNodesPerBranch	branchSegmentsN	branchCyclesN	branchNodesPerSegment	branchNodesPerBranch	branchSegmentsPerBranch	branchLengthSkel_1	branchLengthSkel_2	branchLengthSkel_3	branchLengthSkel_4	branchLengthSkel_5	branchLengthAir_1	branchLengthAir_2	branchLengthAir_3	branchLengthAir_4	branchLengthAir_5	branchLengthRatio_1	branchLengthRatio_2	branchLengthRatio_3	branchLengthRatio_4	branchLengthRatio_5
1	43	13950	0	93.5261423926065	59.5282817046038	9.90621256204005	94	60	17	18.3912683510183	11.6698912930002	3.76248502481602	23372	365.400559152	357.70857408	94.5261423926065	60.5282817046038	10.90621256204	1444.47385760739	1478.4717182954	31.09378743796	18.6878183510183	11.9664412930002	4.36248502481602	285.572481648982	292.293858707	12.437514975184	1	1	0	0	Inf	1	1	1	0	0	0	723.109133232	1631.96450994	423.13734954	249.239077272	0.238731272222756	0.0408393303668362	0.312203169524571	71	14	22	0.197183098591549	0.309859154929577	7	0.00259067357512953	1631.5	249.958246608	1	1	2	2	7	0.0011001100110011	0.00141800209128711	0.00166666666666667	0.00199005565041422	0.0025974025974026	0	0	136	426.75	1631.5	0.203243508	1.266363396	2.235678588	5.78462292	249.958246608	7	64	21	3	30	0	2.13333333333333	9.14285714285714	4.28571428571429	2.69857801883934	3.77241282617789	6.0382611130317	15.1442775439367	23.4295490864016	2.61912780368844	3.16662813945385	4.08699194060239	11.5239474157652	16.0233469396884	1.02462153450294	1.03183507308516	1.37139638846287	1.44412388113764	1.71819441430412
2	3598	23496	0	1117.14168638949	63.779151506588	10.7763608746335	1117	64	18	220.760061399202	12.5102882528524	4.1105443498534	28309	442.586189844	843.22604646	1118.14168638949	64.779151506588	11.7763608746335	420.858313610513	1474.22084849341	30.2236391253665	221.056611399202	12.8068382528524	4.7105443498534	83.2036886007983	291.453461747148	12.0894556501466	1	2	2	2	40.255164174576	0	1	1	0	0	0	1285.812236304	3718.17723222	505.482238512	683.91440442	0.153793887023311	0.0256847341475156	0.280401049308612	185	43	48	0.232432432432432	0.259459459459459	11	0.000637755102040816	10935	420.135599268	1	1	2	2	11	0.000206568890725057	0.000345992140749854	0.000400962309542903	0.000473489963092988	0.000637755102040816	0	0	624.5	1742.25	10935	0.093804696	0.922412844	2.313849168	5.581379412	420.135599268	7	173	42	6	90	8	1.92222222222222	24.7142857142857	12.8571428571429	7.10171076380184	9.74605315125841	16.0659811627361	31.2342192090833	46.5403564849793	5.34375571455636	7.23469094023166	10.8998138281348	16.4753481877194	34.1477891421119	1.31950804741324	1.33745771948519	1.41455143500209	1.70698615817613	1.92534840260461
3	84	14349	0	869.217368314013	148.505064063453	8.34813910921294	869	149	15	171.74542371568	29.2606011653447	3.13925564368517	24585	384.36474186	579.337802496	870.217368314013	149.505064063453	9.34813910921294	668.782631685987	1389.49493593655	32.6518608907871	172.04197371568	29.5571511653447	3.73925564368517	132.21832628432	274.703148834655	13.0607443563148	1	2	1	1	81.5208967127632	0	0	1	0	0	1	963.702544356	2493.08054802	415.851851484	467.835287184	0.189253165066606	0.0408797133293926	0.308967334766627	112	28	28	0.25	0.25	4	0.000937207122774133	2499	232.057183788	1	1.5	2	2.5	5	0.000427899015832264	0.000531632110579479	0.000621538611299641	0.000781860828772478	0.000987166831194472	0	0.25	271.5	1158.25	4027	0.297048204	1.36798515	2.532726792	6.941547504	232.057183788	4	103	25	6.25	51	4	2.01960784313725	25.75	12.75	4.95415512186427	9.83953556253933	19.266573841896	29.0822704323992	34.3563091842208	4.60683612086459	8.61283223503435	14.9457031239499	18.1555674412557	19.0385569838157	1.0753920894704	1.12114625087669	1.20871376211415	1.61979689621063	1.98906668047594
4	122	9223	0	747.196447837995	247.37297701054	6.69009876338285	747	247	14	147.621887737572	48.8067875549838	2.47603950535314	12049	188.375463684	841.881512484	748.196447837995	248.37297701054	7.69009876338285	790.803552162005	1290.62702298946	34.3099012366171	147.918437737572	49.1033375549838	3.07603950535314	156.341862262428	255.156962445016	13.7239604946469	1	3	1	3	33.103381246734	0	1	1	0	0	1	1030.256976168	3244.76109546	256.196258892	681.068995308	0.152030867724612	0.0272738485661827	0.261183196730464	170	29	35	0.170588235294118	0.205882352941176	4	0.000586510263929619	7298	144.615573	1	2	2	2	7	0.000226654578422484	0.000334336342360415	0.000398406943645735	0.000471475719000471	0.000645577792123951	0	168	500	1440	9468	0.171975276	0.984949308	2.681250894	4.940380656	144.615573	6	163	34	5.66666666666667	67	5	2.43283582089552	27.1666666666667	11.1666666666667	2.97726889854099	11.3489857771931	15.4909356058011	18.5565237766679	48.0160798548002	2.91653261384862	6.03012717571908	10.7571905993814	15.1170640625023	33.2934629290906	1.02082482616652	1.22752167351709	1.36772936667044	1.44220743745	2.11750400354326
5	142	9717	0	215.715782720274	310.346735101226	3.54334188765326	216	310	11	42.5481602437981	61.2566995295124	1.21733675506131	14028	219.315379248	460.534155012	216.715782720274	311.346735101226	4.54334188765326	1322.28421727973	1227.65326489877	37.4566581123467	42.8447102437981	61.5532495295124	1.81733675506131	261.415589756202	242.707050470488	14.9826632449387	1	4	0	0	Inf	0	0	1	0	0	0	679.84953426	1678.61906076	258.134889276	373.123812456	0.222744596378063	0.0593764154201402	0.309999249305608	63	15	17	0.238095238095238	0.26984126984127	5	0.0016025641025641	294	164.736680292	1	1	2	2	5	0.00124223602484472	0.00159490854156459	0.00196850393700787	0.00234055243056316	0.00308641975308642	0	0	121	385	1214	0.203243508	1.215552519	3.017384388	7.328491875	164.736680292	2	55	14	7	31	3	1.7741935483871	27.5	15.5	3.73743274918791	3.73743274918791	18.1021522254018	32.4668717016158	32.4668717016158	3.73743274918791	3.73743274918791	13.4555229429019	23.1736131366159	23.1736131366159	1	1	1.20051380227617	1.40102760455235	1.40102760455235
6	172	2763	0	18.3063243581716	361.371822166562	3.16293049467752	18	361	10	3.52031032561052	71.3443592423294	1.06517219787101	7985	124.83841626	180.620942148	19.3063243581716	362.371822166562	4.16293049467752	1519.69367564183	1176.62817783344	37.8370695053225	3.81686032561052	71.6409092423294	1.66517219787101	300.443439674389	232.619390757671	15.134827802129	1	5	1	1	24.3115311324637	1	0	1	0	0	0	305.459358408	931.2913533	139.956606432	134.422129368	0.235523462426756	0.103191564646899	0.401478903871248	53	12	11	0.226415094339623	0.207547169811321	3	0.00313479623824451	591	43.197062508	1	2	2	2	4	0.00139082058414465	0.00189484801833089	0.00220264317180617	0.00268823063565756	0.003584229390681	0	38.25	100	360.75	969	0.31268232	1.024034598	2.03243508	4.545619227	43.197062508	4	47	11	2.75	22	2	2.13636363636364	11.75	5.5	7.57029661825128	10.125228968275	14.0037833805168	17.6970538444003	20.0667022460657	6.3303555318178	7.35423958827581	10.7815598515012	15.535436245753	17.8858764332374	1.12193005028122	1.14220924299999	1.17918035116195	1.35467844554267	1.51348462448021
7	410	7115	0	1526.7437223659	809.925836322683	6.400934345541	1527	810	13	301.738383911738	160.023487840994	2.3603737382164	11987	187.406148492	610.543498032	1527.7437223659	810.925836322683	7.400934345541	11.2562776341035	728.074163677317	34.599065654459	302.034933911738	160.320037840994	2.9603737382164	2.22536608826227	143.940262159006	13.8396262617836	1	6	1	1	52.6741722628272	0	0	1	1	0	0	797.949646524	2221.1697804	234.245960028	485.580008844	0.187306432744286	0.0657364877718636	0.407764460656592	115	17	22	0.147826086956522	0.191304347826087	7	0.000914913083257091	2017.83333333333	159.93700668	1	2	2	2	7	0.000427350427350427	0.000653856067046043	0.000759301442672741	0.000913251115803399	0.0011454753722795	0	113	373.75	1066.25	2688.83333333333	0.187609392	1.199918403	2.392019748	4.733228619	159.93700668	3	102	19	6.33333333333333	37	0	2.75675675675676	34	12.3333333333333	11.034486306711	17.362594668209	36.3469197527029	36.3649363869603	36.3709419317127	7.63263637217546	12.3050751751747	26.3223915841726	27.8543677696631	28.36502649816	1.28139911151011	1.30648661860921	1.38174913990651	1.42971070329414	1.44569789109002
8	3152	14577	0	548.091623488774	845.663730569948	9.72120034542314	548	846	17	108.258863963731	167.088869533679	3.68848013816926	23160	362.08612656	879.481561464	549.091623488774	846.663730569948	10.7212003454231	989.908376511226	692.336269430052	31.2787996545769	108.555413963731	167.385419533679	4.28848013816926	195.704886036269	136.874880466321	12.5115198618307	1	7	3	4	37.5681535504131	0	0	1	0	0	0	1241.567688024	3463.30887678	455.89082256	672.845450292	0.161302029898153	0.0192540371561971	0.233137617338987	175	40	39	0.228571428571429	0.222857142857143	6	0.000507356671740233	10102	237.075735024	1	2	2	2	6	0.000179468772433597	0.000250752446158087	0.000327332242225859	0.000403673440527754	0.000507356671740233	0	69.25	515	2597	10102	0.140707044	1.235095164	2.3451174	5.061545055	237.075735024	6	158	33	5.5	73	5	2.16438356164384	26.3333333333333	12.1666666666667	2.84794537331852	3.0396712489117	17.2020941696929	43.2267281928362	48.2997087647614	2.8477329603325	3.0396712489117	11.8214473674926	20.348770356381	36.5186963218747	1	1.00007459020525	1.12928760724023	1.58058129460144	2.37359348593836
9	628	8430	0	907.390691275937	1083.63922962284	3.99862432649318	907	1084	11	179.292289665253	214.136625696435	1.39944973059727	8723	136.376393868	302.160559932	908.390691275937	1084.63922962284	4.99862432649318	630.609308724063	454.360770377164	37.0013756735068	179.588839665253	214.433175696435	1.99944973059727	124.671460334747	89.8271243035653	14.8005502694027	1	8	0	0	Inf	0	0	1	0	0	1	438.5369538	1586.5944951	162.67297698	245.721401172	0.175936377255909	0.0385218897702878	0.319488642598486	96	20	24	0.208333333333333	0.25	7	0.00138121546961326	2682	143.583721344	1	1.5	2	2	7	0.000576701268742791	0.000776405003713241	0.000962614605800517	0.00111234842860678	0.0014367816091954	0	0.5	230	644.833333333333	2848	0.187609392	0.89896167	1.962081558	3.08773791	143.583721344	8	88	23	2.875	35	0	2.51428571428571	11	4.375	2.42660788839253	3.05317305304656	8.62114375102601	12.4262889987365	37.1263485211635	2.42660788839253	3.00350180556941	6.75590070694679	10.562562854052	17.7123716430394	1	1.01656239595686	1.05816306106601	1.43692468193445	2.09606874050396
10	671	6048	0	1471.00518967912	1130.40055551495	4.53468313719757	1471	1130	12	290.718875999561	223.381339825305	1.61387325487903	13681	213.890340996	1215.271104912	1472.00518967912	1131.40055551495	5.53468313719757	66.9948103208831	407.599444485052	36.4653168628024	291.015425999561	223.677889825305	2.21387325487903	13.2448740004386	80.5824101746948	14.586126745121	1	9	1	1	52.5573758481338	0	0	1	1	0	0	1429.161445908	4378.74769512	238.951828944	1085.226528024	0.14012696980967	0.0156748084390004	0.297374074534382	214	54	48	0.252336448598131	0.224299065420561	5	0.000428449014567267	14344	113.175365724	1	2	2	3	6	0.00017149717029669	0.000226551880380607	0.000271591606476892	0.000332225913621262	0.000428449014567267	0	105	630	2546.86904761905	14344	0.171975276	1.235095164	2.689067952	5.612647644	140.144215824	5	207	46	9.2	105	13	1.97142857142857	41.4	21	6.32306913941615	22.8053590141623	34.0035294755537	43.5947572013678	47.2817781407854	5.61566353321509	11.9445840246728	19.588187770015	24.6801648040739	25.3912647283259	1.11453509472127	1.12311133657431	1.73323742207549	2.14300000838026	3.36423964116788
